id,file_artists,file_title,file_path,jams_path
real-book_2560,,Scrub Me Mama With A Boogie Beat,../../partitions/real-book/raw/Scrub Me Mama With A Boogie Beat.Mgu.xlab,../../partitions/real-book/choco/jams/real-book_2560.jams
real-book_2561,Duke Ellington,Paris Blues,../../partitions/real-book/raw/Paris Blues - Duke Ellington.Mgu.xlab,../../partitions/real-book/choco/jams/real-book_2561.jams
real-book_2562,Duke Ellington,Love You Madly,../../partitions/real-book/raw/Love You Madly - Duke Ellington.Mgu.xlab,../../partitions/real-book/choco/jams/real-book_2562.jams
real-book_2563,,Blues Riff,../../partitions/real-book/raw/Blues Riff.Mgu.xlab,../../partitions/real-book/choco/jams/real-book_2563.jams
real-book_2564,,"Bill Bailey, Won't You Please Come Home","../../partitions/real-book/raw/Bill Bailey, Won't You Please Come Home.Mgu.xlab",../../partitions/real-book/choco/jams/real-book_2564.jams
real-book_2565,,Strangers In The Night,../../partitions/real-book/raw/Strangers In The Night.Mgu.xlab,../../partitions/real-book/choco/jams/real-book_2565.jams
real-book_2566,,All In The Game,../../partitions/real-book/raw/All In The Game.Mgu.xlab,../../partitions/real-book/choco/jams/real-book_2566.jams
real-book_2567,Ellington & Russell,Don't Get Around Much Anymore,../../partitions/real-book/raw/Don't Get Around Much Anymore - Ellington & Russell.Mgu.xlab,../../partitions/real-book/choco/jams/real-book_2567.jams
real-book_2568,Oscar Moore,Every Thought Is Just A Heartache,../../partitions/real-book/raw/Every Thought Is Just A Heartache - Oscar Moore.Mgu.xlab,../../partitions/real-book/choco/jams/real-book_2568.jams
real-book_2569,,Think Of 1,../../partitions/real-book/raw/Think Of 1.Mgu.xlab,../../partitions/real-book/choco/jams/real-book_2569.jams
real-book_2570,,Way Down Yonder in New Orleans,../../partitions/real-book/raw/Way Down Yonder in New Orleans.MGU.xlab,../../partitions/real-book/choco/jams/real-book_2570.jams
real-book_2571,,Mickey's Blues,../../partitions/real-book/raw/Mickey's Blues.Mgu.xlab,../../partitions/real-book/choco/jams/real-book_2571.jams
real-book_2572,,Doll,../../partitions/real-book/raw/Doll.Mgu.xlab,../../partitions/real-book/choco/jams/real-book_2572.jams
real-book_2573,,Edelweiss,../../partitions/real-book/raw/Edelweiss.Mgu.xlab,../../partitions/real-book/choco/jams/real-book_2573.jams
real-book_2574,,C'est Magnifique,../../partitions/real-book/raw/C'est Magnifique.Mgu.xlab,../../partitions/real-book/choco/jams/real-book_2574.jams
real-book_2575,Tal Farlow,Gibson Boy,../../partitions/real-book/raw/Gibson Boy - Tal Farlow.Mgu.xlab,../../partitions/real-book/choco/jams/real-book_2575.jams
real-book_2576,Duke Ellington,Prelude To A Kiss,../../partitions/real-book/raw/Prelude To A Kiss - Duke Ellington.Mgu.xlab,../../partitions/real-book/choco/jams/real-book_2576.jams
real-book_2577,Matt Malneck & Fud Livingston,I'm Through With Love,../../partitions/real-book/raw/I'm Through With Love - Matt Malneck & Fud Livingston.Mgu.xlab,../../partitions/real-book/choco/jams/real-book_2577.jams
real-book_2578,,I Never Knew,../../partitions/real-book/raw/I Never Knew.Mgu.xlab,../../partitions/real-book/choco/jams/real-book_2578.jams
real-book_2579,,W H O,../../partitions/real-book/raw/W H O.Mgu.xlab,../../partitions/real-book/choco/jams/real-book_2579.jams
real-book_2580,,I Fall In Love Too Easily,../../partitions/real-book/raw/I Fall In Love Too Easily.Mgu.xlab,../../partitions/real-book/choco/jams/real-book_2580.jams
real-book_2581,,Venus,../../partitions/real-book/raw/Venus.Mgu.xlab,../../partitions/real-book/choco/jams/real-book_2581.jams
real-book_2582,,Summer Place,../../partitions/real-book/raw/Summer Place.Mgu.xlab,../../partitions/real-book/choco/jams/real-book_2582.jams
real-book_2583,,Things,../../partitions/real-book/raw/Things.Mgu.xlab,../../partitions/real-book/choco/jams/real-book_2583.jams
real-book_2584,,Halloween,../../partitions/real-book/raw/Halloween.Mgu.xlab,../../partitions/real-book/choco/jams/real-book_2584.jams
real-book_2585,,He's Lost Again,../../partitions/real-book/raw/He's Lost Again.Mgu.xlab,../../partitions/real-book/choco/jams/real-book_2585.jams
real-book_2586,,Drink Up Thy Zider,../../partitions/real-book/raw/Drink Up Thy Zider.Mgu.xlab,../../partitions/real-book/choco/jams/real-book_2586.jams
real-book_2587,Billy Holiday,God Bless The Child,../../partitions/real-book/raw/God Bless The Child - Billy Holiday.Mgu.xlab,../../partitions/real-book/choco/jams/real-book_2587.jams
real-book_2588,,Basin Street Blues,../../partitions/real-book/raw/Basin Street Blues.Mgu.xlab,../../partitions/real-book/choco/jams/real-book_2588.jams
real-book_2589,,The Dolphin,../../partitions/real-book/raw/The Dolphin.Mgu.xlab,../../partitions/real-book/choco/jams/real-book_2589.jams
real-book_2590,Frank Loesser,I've Never Been In Love Before,../../partitions/real-book/raw/I've Never Been In Love Before - Frank Loesser.Mgu.xlab,../../partitions/real-book/choco/jams/real-book_2590.jams
real-book_2591,,Yama Yama Man,../../partitions/real-book/raw/Yama Yama Man.Mgu.xlab,../../partitions/real-book/choco/jams/real-book_2591.jams
real-book_2592,,Can't Help Lovin' Dat Man,../../partitions/real-book/raw/Can't Help Lovin' Dat Man.Mgu.xlab,../../partitions/real-book/choco/jams/real-book_2592.jams
real-book_2593,,Why Was I Born,../../partitions/real-book/raw/Why Was I Born.Mgu.xlab,../../partitions/real-book/choco/jams/real-book_2593.jams
real-book_2594,,The Best Of My Love,../../partitions/real-book/raw/The Best Of My Love.Mgu.xlab,../../partitions/real-book/choco/jams/real-book_2594.jams
real-book_2595,Oliver Gannon,No Name Blues,../../partitions/real-book/raw/No Name Blues - Oliver Gannon.Mgu.xlab,../../partitions/real-book/choco/jams/real-book_2595.jams
real-book_2596,,Going Back Home,../../partitions/real-book/raw/Going Back Home.Mgu.xlab,../../partitions/real-book/choco/jams/real-book_2596.jams
real-book_2597,,A Good Man Is Hard To Find,../../partitions/real-book/raw/A Good Man Is Hard To Find.Mgu.xlab,../../partitions/real-book/choco/jams/real-book_2597.jams
real-book_2598,,I'll Never Find Another You,../../partitions/real-book/raw/I'll Never Find Another You.Mgu.xlab,../../partitions/real-book/choco/jams/real-book_2598.jams
real-book_2599,Paul Desmond,Take 5,../../partitions/real-book/raw/Take 5 - Paul Desmond.Mgu.xlab,../../partitions/real-book/choco/jams/real-book_2599.jams
real-book_2600,Irving Berlin,Shaking The Blues Away,../../partitions/real-book/raw/Shaking The Blues Away - Irving Berlin.Mgu.xlab,../../partitions/real-book/choco/jams/real-book_2600.jams
real-book_2601,,Stairway To The Stars,../../partitions/real-book/raw/Stairway To The Stars.Mgu.xlab,../../partitions/real-book/choco/jams/real-book_2601.jams
real-book_2602,,Caledonian Wedding Anniversary,../../partitions/real-book/raw/Caledonian Wedding Anniversary.Mgu.xlab,../../partitions/real-book/choco/jams/real-book_2602.jams
real-book_2603,,Yamaha Blues,../../partitions/real-book/raw/Yamaha Blues.Mgu.xlab,../../partitions/real-book/choco/jams/real-book_2603.jams
real-book_2604,,Lady Bird,../../partitions/real-book/raw/Lady Bird.Mgu.xlab,../../partitions/real-book/choco/jams/real-book_2604.jams
real-book_2605,,Miss Brown To You,../../partitions/real-book/raw/Miss Brown To You.Mgu.xlab,../../partitions/real-book/choco/jams/real-book_2605.jams
real-book_2606,,Double Trouble,../../partitions/real-book/raw/Double Trouble.Mgu.xlab,../../partitions/real-book/choco/jams/real-book_2606.jams
real-book_2607,,Long Ago And Far Away,../../partitions/real-book/raw/Long Ago And Far Away.Mgu.xlab,../../partitions/real-book/choco/jams/real-book_2607.jams
real-book_2608,,"Mama, Let Him Play","../../partitions/real-book/raw/Mama, Let Him Play.Mgu.xlab",../../partitions/real-book/choco/jams/real-book_2608.jams
real-book_2609,,(There'll Be A) Hot Time In The Old Town Tonight,../../partitions/real-book/raw/(There'll Be A) Hot Time In The Old Town Tonight.MGU.xlab,../../partitions/real-book/choco/jams/real-book_2609.jams
real-book_2610,,Glad Rag Doll,../../partitions/real-book/raw/Glad Rag Doll.Mgu.xlab,../../partitions/real-book/choco/jams/real-book_2610.jams
real-book_2611,Jerome Kern & Johnny Mercer,Dearly Beloved,../../partitions/real-book/raw/Dearly Beloved - Jerome Kern & Johnny Mercer.Mgu.xlab,../../partitions/real-book/choco/jams/real-book_2611.jams
real-book_2612,,Fine And Mellow,../../partitions/real-book/raw/Fine And Mellow.Mgu.xlab,../../partitions/real-book/choco/jams/real-book_2612.jams
real-book_2613,,Civilization,../../partitions/real-book/raw/Civilization.Mgu.xlab,../../partitions/real-book/choco/jams/real-book_2613.jams
real-book_2614,Eric Dolphy,Serene,../../partitions/real-book/raw/Serene - Eric Dolphy.Mgu.xlab,../../partitions/real-book/choco/jams/real-book_2614.jams
real-book_2615,,That Old Feeling,../../partitions/real-book/raw/That Old Feeling.Mgu.xlab,../../partitions/real-book/choco/jams/real-book_2615.jams
real-book_2616,,Bach Goes To Town,../../partitions/real-book/raw/Bach Goes To Town.Mgu.xlab,../../partitions/real-book/choco/jams/real-book_2616.jams
real-book_2617,,Ta Ta Tango,../../partitions/real-book/raw/Ta Ta Tango.Mgu.xlab,../../partitions/real-book/choco/jams/real-book_2617.jams
real-book_2618,,Brownout,../../partitions/real-book/raw/Brownout.Mgu.xlab,../../partitions/real-book/choco/jams/real-book_2618.jams
real-book_2619,,I Shall Pass This Way But Once,../../partitions/real-book/raw/I Shall Pass This Way But Once.Mgu.xlab,../../partitions/real-book/choco/jams/real-book_2619.jams
real-book_2620,Irving Berlin,Play A Simple Melody,../../partitions/real-book/raw/Play A Simple Melody - Irving Berlin.Mgu.xlab,../../partitions/real-book/choco/jams/real-book_2620.jams
real-book_2621,,Milenberg Joys,../../partitions/real-book/raw/Milenberg Joys.Mgu.xlab,../../partitions/real-book/choco/jams/real-book_2621.jams
real-book_2622,,Quiet Road,../../partitions/real-book/raw/Quiet Road.Mgu.xlab,../../partitions/real-book/choco/jams/real-book_2622.jams
real-book_2623,,Blue And Sentimental,../../partitions/real-book/raw/Blue And Sentimental.Mgu.xlab,../../partitions/real-book/choco/jams/real-book_2623.jams
real-book_2624,,Weekend In Canada,../../partitions/real-book/raw/Weekend In Canada.Mgu.xlab,../../partitions/real-book/choco/jams/real-book_2624.jams
real-book_2625,,Let's Do Lunch Some Time,../../partitions/real-book/raw/Let's Do Lunch Some Time.Mgu.xlab,../../partitions/real-book/choco/jams/real-book_2625.jams
real-book_2626,,Broadway [Lester 'Prez' Bowie solo],../../partitions/real-book/raw/Broadway [Lester 'Prez' Bowie solo].MGU.xlab,../../partitions/real-book/choco/jams/real-book_2626.jams
real-book_2627,,My Happiness,../../partitions/real-book/raw/My Happiness.Mgu.xlab,../../partitions/real-book/choco/jams/real-book_2627.jams
real-book_2628,Arthur Williams & Carl Sigman,I Could Have Told You,../../partitions/real-book/raw/I Could Have Told You - Arthur Williams & Carl Sigman.Mgu.xlab,../../partitions/real-book/choco/jams/real-book_2628.jams
real-book_2629,Billy Taylor,I Wish I Knew How It Would Feel To Be Free,../../partitions/real-book/raw/I Wish I Knew How It Would Feel To Be Free - Billy Taylor.Mgu.xlab,../../partitions/real-book/choco/jams/real-book_2629.jams
real-book_2630,,Bag's Groove,../../partitions/real-book/raw/Bag's Groove.Mgu.xlab,../../partitions/real-book/choco/jams/real-book_2630.jams
real-book_2631,,Twisted,../../partitions/real-book/raw/Twisted.Mgu.xlab,../../partitions/real-book/choco/jams/real-book_2631.jams
real-book_2632,,I Love You Just The Way You Are,../../partitions/real-book/raw/I Love You Just The Way You Are.Mgu.xlab,../../partitions/real-book/choco/jams/real-book_2632.jams
real-book_2633,,Do I Love You (Because You're Beautiful),../../partitions/real-book/raw/Do I Love You (Because You're Beautiful).Mgu.xlab,../../partitions/real-book/choco/jams/real-book_2633.jams
real-book_2634,,You Win Again,../../partitions/real-book/raw/You Win Again.Mgu.xlab,../../partitions/real-book/choco/jams/real-book_2634.jams
real-book_2635,Gershwin & Heyward,A Woman Is A Sometime Thing,../../partitions/real-book/raw/A Woman Is A Sometime Thing - Gershwin & Heyward.Mgu.xlab,../../partitions/real-book/choco/jams/real-book_2635.jams
real-book_2636,,Where Are You,../../partitions/real-book/raw/Where Are You.Mgu.xlab,../../partitions/real-book/choco/jams/real-book_2636.jams
real-book_2637,,Gospel Monk,../../partitions/real-book/raw/Gospel Monk.Mgu.xlab,../../partitions/real-book/choco/jams/real-book_2637.jams
real-book_2638,,Kansas City Hoppin,../../partitions/real-book/raw/Kansas City Hoppin.Mgu.xlab,../../partitions/real-book/choco/jams/real-book_2638.jams
real-book_2639,,Getting To Know You,../../partitions/real-book/raw/Getting To Know You.Mgu.xlab,../../partitions/real-book/choco/jams/real-book_2639.jams
real-book_2640,,The Echo,../../partitions/real-book/raw/The Echo.Mgu.xlab,../../partitions/real-book/choco/jams/real-book_2640.jams
real-book_2641,,You'll Never Walk Alone,../../partitions/real-book/raw/You'll Never Walk Alone.Mgu.xlab,../../partitions/real-book/choco/jams/real-book_2641.jams
real-book_2642,Irving Berlin,A Pretty Girl Is Like A Melody,../../partitions/real-book/raw/A Pretty Girl Is Like A Melody - Irving Berlin.Mgu.xlab,../../partitions/real-book/choco/jams/real-book_2642.jams
real-book_2643,,Mr,../../partitions/real-book/raw/Mr. Bojangles.Mgu.xlab,../../partitions/real-book/choco/jams/real-book_2643.jams
real-book_2644,,You Made Me Love You,../../partitions/real-book/raw/You Made Me Love You.Mgu.xlab,../../partitions/real-book/choco/jams/real-book_2644.jams
real-book_2645,Glen Miller,People Like You And Me,../../partitions/real-book/raw/People Like You And Me - Glen Miller.Mgu.xlab,../../partitions/real-book/choco/jams/real-book_2645.jams
real-book_2646,,Family Reunion,../../partitions/real-book/raw/Family Reunion.Mgu.xlab,../../partitions/real-book/choco/jams/real-book_2646.jams
real-book_2647,,PRELUDE,../../partitions/real-book/raw/PRELUDE.MGU.xlab,../../partitions/real-book/choco/jams/real-book_2647.jams
real-book_2648,,Hunker Down,../../partitions/real-book/raw/Hunker Down.Mgu.xlab,../../partitions/real-book/choco/jams/real-book_2648.jams
real-book_2649,,The Band Played On,../../partitions/real-book/raw/The Band Played On.Mgu.xlab,../../partitions/real-book/choco/jams/real-book_2649.jams
real-book_2650,,Around Her Neck She Wore A Yellow Ribbon,../../partitions/real-book/raw/Around Her Neck She Wore A Yellow Ribbon.Mgu.xlab,../../partitions/real-book/choco/jams/real-book_2650.jams
real-book_2651,,Because Of You,../../partitions/real-book/raw/Because Of You.Mgu.xlab,../../partitions/real-book/choco/jams/real-book_2651.jams
real-book_2652,Miles Davis,Pfrancing,../../partitions/real-book/raw/Pfrancing - Miles Davis.Mgu.xlab,../../partitions/real-book/choco/jams/real-book_2652.jams
real-book_2653,,Little Linda,../../partitions/real-book/raw/Little Linda.Mgu.xlab,../../partitions/real-book/choco/jams/real-book_2653.jams
real-book_2654,,The Lost Chord,../../partitions/real-book/raw/The Lost Chord.Mgu.xlab,../../partitions/real-book/choco/jams/real-book_2654.jams
real-book_2655,Billy Eckstine,I Want To Talk About You,../../partitions/real-book/raw/I Want To Talk About You - Billy Eckstine.Mgu.xlab,../../partitions/real-book/choco/jams/real-book_2655.jams
real-book_2656,Bob Russell & Lester Lee,Blue Gardenia,../../partitions/real-book/raw/Blue Gardenia - Bob Russell & Lester Lee.Mgu.xlab,../../partitions/real-book/choco/jams/real-book_2656.jams
real-book_2657,,Something To Live For,../../partitions/real-book/raw/Something To Live For.Mgu.xlab,../../partitions/real-book/choco/jams/real-book_2657.jams
real-book_2658,,Everything Happens To Me,../../partitions/real-book/raw/Everything Happens To Me.Mgu.xlab,../../partitions/real-book/choco/jams/real-book_2658.jams
real-book_2659,,Time After Time,../../partitions/real-book/raw/Time After Time.Mgu.xlab,../../partitions/real-book/choco/jams/real-book_2659.jams
real-book_2660,,Blues March,../../partitions/real-book/raw/Blues March.Mgu.xlab,../../partitions/real-book/choco/jams/real-book_2660.jams
real-book_2661,,My Confession,../../partitions/real-book/raw/My Confession.Mgu.xlab,../../partitions/real-book/choco/jams/real-book_2661.jams
real-book_2662,Tom Adair & Matt Dennis,Let's Get Away From It All,../../partitions/real-book/raw/Let's Get Away From It All - Tom Adair & Matt Dennis.Mgu.xlab,../../partitions/real-book/choco/jams/real-book_2662.jams
real-book_2663,,Can You Tell By Looking At Me,../../partitions/real-book/raw/Can You Tell By Looking At Me.Mgu.xlab,../../partitions/real-book/choco/jams/real-book_2663.jams
real-book_2664,,Interplay,../../partitions/real-book/raw/Interplay.Mgu.xlab,../../partitions/real-book/choco/jams/real-book_2664.jams
real-book_2665,,10 Measure Blues,../../partitions/real-book/raw/10 Measure Blues.Mgu.xlab,../../partitions/real-book/choco/jams/real-book_2665.jams
real-book_2666,,When You Wore A Tulip,../../partitions/real-book/raw/When You Wore A Tulip.MGU.xlab,../../partitions/real-book/choco/jams/real-book_2666.jams
real-book_2667,,You're A Sweetheart,../../partitions/real-book/raw/You're A Sweetheart.Mgu.xlab,../../partitions/real-book/choco/jams/real-book_2667.jams
real-book_2668,,Creole Love Call,../../partitions/real-book/raw/Creole Love Call.Mgu.xlab,../../partitions/real-book/choco/jams/real-book_2668.jams
real-book_2669,,In My Solitude,../../partitions/real-book/raw/In My Solitude.Mgu.xlab,../../partitions/real-book/choco/jams/real-book_2669.jams
real-book_2670,Woody Shaw,Katrina Ballerina,../../partitions/real-book/raw/Katrina Ballerina - Woody Shaw.Mgu.xlab,../../partitions/real-book/choco/jams/real-book_2670.jams
real-book_2671,Blake,Delia's Gone,../../partitions/real-book/raw/Delia's Gone - Blake.Mgu.xlab,../../partitions/real-book/choco/jams/real-book_2671.jams
real-book_2672,,Our Day Will Come,../../partitions/real-book/raw/Our Day Will Come.Mgu.xlab,../../partitions/real-book/choco/jams/real-book_2672.jams
real-book_2673,,Helena Polka,../../partitions/real-book/raw/Helena Polka.Mgu.xlab,../../partitions/real-book/choco/jams/real-book_2673.jams
real-book_2674,,PICKIN',../../partitions/real-book/raw/PICKIN'.MGU.xlab,../../partitions/real-book/choco/jams/real-book_2674.jams
real-book_2675,,Ballin' The Jack,../../partitions/real-book/raw/Ballin' The Jack.Mgu.xlab,../../partitions/real-book/choco/jams/real-book_2675.jams
real-book_2676,,Dawning,../../partitions/real-book/raw/Dawning.Mgu.xlab,../../partitions/real-book/choco/jams/real-book_2676.jams
real-book_2677,,Coney Island Washboard,../../partitions/real-book/raw/Coney Island Washboard.Mgu.xlab,../../partitions/real-book/choco/jams/real-book_2677.jams
real-book_2678,,Zargreb This,../../partitions/real-book/raw/Zargreb This.Mgu.xlab,../../partitions/real-book/choco/jams/real-book_2678.jams
real-book_2679,,Gemma,../../partitions/real-book/raw/Gemma.Mgu.xlab,../../partitions/real-book/choco/jams/real-book_2679.jams
real-book_2680,,Yesterday I Heard The Rain,../../partitions/real-book/raw/Yesterday I Heard The Rain.Mgu.xlab,../../partitions/real-book/choco/jams/real-book_2680.jams
real-book_2681,Duke Ellington,Come Sunday,../../partitions/real-book/raw/Come Sunday - Duke Ellington.Mgu.xlab,../../partitions/real-book/choco/jams/real-book_2681.jams
real-book_2682,,Blues Riff On Summit Ridge Drive,../../partitions/real-book/raw/Blues Riff On Summit Ridge Drive.Mgu.xlab,../../partitions/real-book/choco/jams/real-book_2682.jams
real-book_2683,,Look To The Sky,../../partitions/real-book/raw/Look To The Sky.Mgu.xlab,../../partitions/real-book/choco/jams/real-book_2683.jams
real-book_2684,,Circus,../../partitions/real-book/raw/Circus.Mgu.xlab,../../partitions/real-book/choco/jams/real-book_2684.jams
real-book_2685,,Forever And Ever Amen,../../partitions/real-book/raw/Forever And Ever Amen.Mgu.xlab,../../partitions/real-book/choco/jams/real-book_2685.jams
real-book_2686,Horace Silver,Mary Lou,../../partitions/real-book/raw/Mary Lou - Horace Silver.Mgu.xlab,../../partitions/real-book/choco/jams/real-book_2686.jams
real-book_2687,Gerry Mulligan,So What,../../partitions/real-book/raw/So What - Gerry Mulligan.Mgu.xlab,../../partitions/real-book/choco/jams/real-book_2687.jams
real-book_2688,,Yearning,../../partitions/real-book/raw/Yearning.Mgu.xlab,../../partitions/real-book/choco/jams/real-book_2688.jams
real-book_2689,Johnny Mercer,Close Your Eyes,../../partitions/real-book/raw/Close Your Eyes - Johnny Mercer.Mgu.xlab,../../partitions/real-book/choco/jams/real-book_2689.jams
real-book_2690,Rodgers & Hart,My Heart Stood Still,../../partitions/real-book/raw/My Heart Stood Still - Rodgers & Hart.Mgu.xlab,../../partitions/real-book/choco/jams/real-book_2690.jams
real-book_2691,,Here I'll Stay,../../partitions/real-book/raw/Here I'll Stay.Mgu.xlab,../../partitions/real-book/choco/jams/real-book_2691.jams
real-book_2692,,My Song,../../partitions/real-book/raw/My Song.Mgu.xlab,../../partitions/real-book/choco/jams/real-book_2692.jams
real-book_2693,,I Should Have Known,../../partitions/real-book/raw/I Should Have Known.MGU.xlab,../../partitions/real-book/choco/jams/real-book_2693.jams
real-book_2694,,I Let A Song Go Out Of My Heart,../../partitions/real-book/raw/I Let A Song Go Out Of My Heart.Mgu.xlab,../../partitions/real-book/choco/jams/real-book_2694.jams
real-book_2695,,The Flintstones,../../partitions/real-book/raw/The Flintstones.Mgu.xlab,../../partitions/real-book/choco/jams/real-book_2695.jams
real-book_2696,,INDIANA,../../partitions/real-book/raw/INDIANA.MGU.xlab,../../partitions/real-book/choco/jams/real-book_2696.jams
real-book_2697,Frank Loesser,I'll Know,../../partitions/real-book/raw/I'll Know - Frank Loesser.Mgu.xlab,../../partitions/real-book/choco/jams/real-book_2697.jams
real-book_2698,,Skip It Reggy,../../partitions/real-book/raw/Skip It Reggy.Mgu.xlab,../../partitions/real-book/choco/jams/real-book_2698.jams
real-book_2699,,Wade In The Water,../../partitions/real-book/raw/Wade In The Water.Mgu.xlab,../../partitions/real-book/choco/jams/real-book_2699.jams
real-book_2700,,I Remember Lauren,../../partitions/real-book/raw/I Remember Lauren.Mgu.xlab,../../partitions/real-book/choco/jams/real-book_2700.jams
real-book_2701,,Easy Loving,../../partitions/real-book/raw/Easy Loving.Mgu.xlab,../../partitions/real-book/choco/jams/real-book_2701.jams
real-book_2702,,High Society,../../partitions/real-book/raw/High Society.Mgu.xlab,../../partitions/real-book/choco/jams/real-book_2702.jams
real-book_2703,,Ain't That Just The Way,../../partitions/real-book/raw/Ain't That Just The Way.Mgu.xlab,../../partitions/real-book/choco/jams/real-book_2703.jams
real-book_2704,,Your Eyes Are The Eyes,../../partitions/real-book/raw/Your Eyes Are The Eyes.Mgu.xlab,../../partitions/real-book/choco/jams/real-book_2704.jams
real-book_2705,,Ebb Tide,../../partitions/real-book/raw/Ebb Tide.Mgu.xlab,../../partitions/real-book/choco/jams/real-book_2705.jams
real-book_2706,Bill Lee,Mo' Better Blues,../../partitions/real-book/raw/Mo' Better Blues - Bill Lee.Mgu.xlab,../../partitions/real-book/choco/jams/real-book_2706.jams
real-book_2707,Horace Silver,19 Bars,../../partitions/real-book/raw/19 Bars - Horace Silver.Mgu.xlab,../../partitions/real-book/choco/jams/real-book_2707.jams
real-book_2708,,Eronel,../../partitions/real-book/raw/Eronel.Mgu.xlab,../../partitions/real-book/choco/jams/real-book_2708.jams
real-book_2709,,Route 66,../../partitions/real-book/raw/Route 66.MGU.xlab,../../partitions/real-book/choco/jams/real-book_2709.jams
real-book_2710,Oliver Nelson,111-44,../../partitions/real-book/raw/111-44 - Oliver Nelson.Mgu.xlab,../../partitions/real-book/choco/jams/real-book_2710.jams
real-book_2711,Frank Loesser & Jule Styne,I Dont Want To Walk Without You,../../partitions/real-book/raw/I Dont Want To Walk Without You - Frank Loesser & Jule Styne.MGU.xlab,../../partitions/real-book/choco/jams/real-book_2711.jams
real-book_2712,Wingy Manonem & Johnny Mercer,The Tailgate Ramble,../../partitions/real-book/raw/The Tailgate Ramble - Wingy Manonem & Johnny Mercer.Mgu.xlab,../../partitions/real-book/choco/jams/real-book_2712.jams
real-book_2713,,Sphere Of Influence,../../partitions/real-book/raw/Sphere Of Influence.Mgu.xlab,../../partitions/real-book/choco/jams/real-book_2713.jams
real-book_2714,,That Da-Da Strain,../../partitions/real-book/raw/That Da-Da Strain.Mgu.xlab,../../partitions/real-book/choco/jams/real-book_2714.jams
real-book_2715,,California Here I Come,../../partitions/real-book/raw/California Here I Come.Mgu.xlab,../../partitions/real-book/choco/jams/real-book_2715.jams
real-book_2716,W,Ragtime Eyes,../../partitions/real-book/raw/Ragtime Eyes - W.C. Powell.Mgu.xlab,../../partitions/real-book/choco/jams/real-book_2716.jams
real-book_2717,,The Orphan,../../partitions/real-book/raw/The Orphan.Mgu.xlab,../../partitions/real-book/choco/jams/real-book_2717.jams
real-book_2718,,Mockingbird Hill,../../partitions/real-book/raw/Mockingbird Hill.MGU.xlab,../../partitions/real-book/choco/jams/real-book_2718.jams
real-book_2719,,South,../../partitions/real-book/raw/South.Mgu.xlab,../../partitions/real-book/choco/jams/real-book_2719.jams
real-book_2720,,Air Conditioning,../../partitions/real-book/raw/Air Conditioning.Mgu.xlab,../../partitions/real-book/choco/jams/real-book_2720.jams
real-book_2721,F,On A Slow Boat To China,../../partitions/real-book/raw/On A Slow Boat To China - F. Loesser.Mgu.xlab,../../partitions/real-book/choco/jams/real-book_2721.jams
real-book_2722,Frank Loesser,I Got Spurs That Jingle Jangle Jingle,../../partitions/real-book/raw/I Got Spurs That Jingle Jangle Jingle - Frank Loesser.Mgu.xlab,../../partitions/real-book/choco/jams/real-book_2722.jams
real-book_2723,,Crazy,../../partitions/real-book/raw/Crazy.Mgu.xlab,../../partitions/real-book/choco/jams/real-book_2723.jams
real-book_2724,,Lucky Day,../../partitions/real-book/raw/Lucky Day.Mgu.xlab,../../partitions/real-book/choco/jams/real-book_2724.jams
real-book_2725,,Happy Together,../../partitions/real-book/raw/Happy Together.Mgu.xlab,../../partitions/real-book/choco/jams/real-book_2725.jams
real-book_2726,,I Will,../../partitions/real-book/raw/I Will.Mgu.xlab,../../partitions/real-book/choco/jams/real-book_2726.jams
real-book_2727,,Fly Me To The Moon,../../partitions/real-book/raw/Fly Me To The Moon.Mgu.xlab,../../partitions/real-book/choco/jams/real-book_2727.jams
real-book_2728,,Blue Moon,../../partitions/real-book/raw/Blue Moon.Mgu.xlab,../../partitions/real-book/choco/jams/real-book_2728.jams
real-book_2729,,Sayang,../../partitions/real-book/raw/Sayang.Mgu.xlab,../../partitions/real-book/choco/jams/real-book_2729.jams
real-book_2730,,Little Wookie,../../partitions/real-book/raw/Little Wookie.Mgu.xlab,../../partitions/real-book/choco/jams/real-book_2730.jams
real-book_2731,,POP-TUNE,../../partitions/real-book/raw/POP-TUNE.MGU.xlab,../../partitions/real-book/choco/jams/real-book_2731.jams
real-book_2732,,A Ballad For A Jazz Festival,../../partitions/real-book/raw/A Ballad For A Jazz Festival.Mgu.xlab,../../partitions/real-book/choco/jams/real-book_2732.jams
real-book_2733,,Groove Bird,../../partitions/real-book/raw/Groove Bird.Mgu.xlab,../../partitions/real-book/choco/jams/real-book_2733.jams
real-book_2734,,Tropical Madness,../../partitions/real-book/raw/Tropical Madness.Mgu.xlab,../../partitions/real-book/choco/jams/real-book_2734.jams
real-book_2735,Wes Montgomery,Leila,../../partitions/real-book/raw/Leila - Wes Montgomery.Mgu.xlab,../../partitions/real-book/choco/jams/real-book_2735.jams
real-book_2736,,Sweet Georgia Brown (Benny Goodman Solo),../../partitions/real-book/raw/Sweet Georgia Brown (Benny Goodman Solo).Mgu.xlab,../../partitions/real-book/choco/jams/real-book_2736.jams
real-book_2737,,My Mother's Eyes,../../partitions/real-book/raw/My Mother's Eyes.MGU.xlab,../../partitions/real-book/choco/jams/real-book_2737.jams
