jams_file,track_name,artist_name,album_name,track_number,duration,release_year,musicbrainz,isrc,deezer_id,deezer_url,youtube_url,acousticbrainz,spotify_id
when-in-rome_14.jams,Liebe und Frühling II,Johannes Brahms,Schumann & Brahms Lieder,,118.0,,,,,,https://music.youtube.com/watch?v=sI8Wd8ux9vo,,
when-in-rome_160.jams,Das Ständchen,Hugo Wolf,Wolf: Lieder,,137.0,,,,,,https://music.youtube.com/watch?v=UE_gVUQmq7M,,
when-in-rome_137.jams,Der Leiermann (Spätere Fassung),Franz Schubert,Schubert: Winterreise,,207.0,,,,,,https://music.youtube.com/watch?v=fNJ39sH4azQ,,
when-in-rome_43.jams,Vorwurf,Fanny (Mendelssohn) Hensel,"Mendelssohn-Hensel, F.: Songs, Vol. 1",,170.0,,,,,,https://music.youtube.com/watch?v=J_ftLEDiNiw,,
when-in-rome_422.jams,"Six Variations on an Original Theme, Opus34",Beethoven,Presenting Joshua Bell,1,760.56,,91e29452-98f6-4f50-9bb9-46cf6ae508a2,,,,https://music.youtube.com/watch?v=GnsYf9ZucEk,,
when-in-rome_208.jams,La piaga c'ho nel core,Monteverdi,"Monteverdi: Madrigals, Book 4 (La Venexiana)",9,138.0,01/01/2004,,ES7890400509,37527241.0,https://www.deezer.com/track/37527241,https://music.youtube.com/watch?v=YaXh7F9X_oM,,
when-in-rome_55.jams,"Im Rhein, im heiligen Strome",Robert Schumann,Deep Dive - Schumann,6,135.0,11/02/2022,1d1d1e07-e2d4-4047-ba91-e72c5a09ef6d,DEN961430606,1648857032.0,https://www.deezer.com/track/1648857032,https://music.youtube.com/watch?v=QpqpHka-eFg,,
when-in-rome_121.jams,Liebesbotschaft,Franz Schubert,Schubert: Lieder (Vol. 3),,168.0,,,,,,https://music.youtube.com/watch?v=3vaE_r8Bwxo,,
when-in-rome_434.jams,"Zehn Variationen uber ""la stessa, la stessissima"" aus ""Falstaff"" von A. Salieri, B073",Beethoven,Complete Edition,1,578.0,,308fb4ed-8e71-462f-ae1c-4d864051b8d4,,,,,,
when-in-rome_176.jams,Sfogava con le stelle,Monteverdi,Regensburger Domspatzen Legendäre Aufnahmen,62,237.0,10/10/2020,ad6ea334-b633-444c-9925-5618270e7485,DEF057204010,1104746282.0,https://www.deezer.com/track/1104746282,https://music.youtube.com/watch?v=iXugJ3mgMao,,
when-in-rome_199.jams,"Ond'ei, di morte la sua faccia impressa",Claudio Monteverdi,L'Incoronazione Di Poppea,2,73.56,,bcf79db6-1c7d-4f5d-9307-e5289938d809,,,,https://music.youtube.com/watch?v=bOOubNbIp3o,,
when-in-rome_362.jams,"Op. 18 No. 4, Quartet No. 4",Beethoven,"Beethoven Quartet Plays Beethoven, Vol. 1",5,499.0,01/01/2008,b10c3f53-0828-48cb-8416-d9de9ad1dcf3,UK2Y21301761,1002236022.0,https://www.deezer.com/track/1002236022,https://music.youtube.com/watch?v=XNdEqDOJkW0,,
when-in-rome_1.jams,A Memory,Maude Valérie White,Every Second Counts,6,169.36,,99781493-3e50-454a-98d1-ee6cad7ece8d,,,,https://music.youtube.com/watch?v=NU5pWOJYfzg,,
when-in-rome_227.jams,"Ermuntre dich, mein schwacher Geist",J. S. Bach,The Sacred Cantatas,16,237.0,,83a9167e-32ab-45d4-8e46-28f8801c69de,,,,https://music.youtube.com/watch?v=61pH5H8xUp0,,
when-in-rome_95.jams,"Er besucht den Klostergarten und den Kirchoff, über den letztern findet sich folgendes Gedicht",Louise Reichardt,Röster ur mörkret,7,260.979,,11985fd9-3b47-4da5-829d-e74ec6c189e7,,,,https://music.youtube.com/watch?v=qHvANnGadQ0,,
when-in-rome_335.jams,"Op. 18 No. 1, Quartet No. 1",Beethoven,Beethoven for hiking,146,529.0,05/03/2022,,DEF059404902,1679829567.0,https://www.deezer.com/track/1679829567,https://music.youtube.com/watch?v=vBVF7we-o4A,,
when-in-rome_270.jams,"Piano Sonata 30, Op.109, Movement 1",Beethoven,"Beethoven: Piano Sonatas Nos.30, 31 & 32",,230.0,,,,,,https://music.youtube.com/watch?v=6vaKY5ODIRE,,
when-in-rome_159.jams,Waldmädchen,Hugo Wolf,"Wolf: The Complete Songs, Vol. 8",,147.0,,,,,,https://music.youtube.com/watch?v=TCVOV1gNt60,,
when-in-rome_289.jams,"Piano Sonata 5, Op.10 No.1, Movement 1",Beethoven,Alkebulan’s Son: The Piano Works of James Lee III,1,491.75,,0ef72ff7-3eed-4125-8a16-efa0899139bd,,,,https://music.youtube.com/watch?v=aDCfSDhl9hc,,
when-in-rome_323.jams,"Op. 59 No. 2, Quartet No. 8",Beethoven,"Beethoven: String Quartets, Op. 59 Nos. 2 & 3 ""Razumovskys""",1,817.0,08/04/2022,,USTE10301268,1705401587.0,https://www.deezer.com/track/1705401587,https://music.youtube.com/watch?v=nA62iJCNOZ4,,
when-in-rome_266.jams,"Piano Sonata 12, Op.26, Movement 1",Beethoven,Piano Concertos nos. 1 & 2 / Piano Sonatas nos. 1 & 2,1,741.0,,ab7440bb-5bb6-4b39-9173-fe7ad3987d15,,,,https://music.youtube.com/watch?v=hqEa6FOkRYQ,,
when-in-rome_374.jams,"Op. 59 No. 1, Quartet No. 7",Beethoven,Beethoven:The String Quartets,3,700.0,03/03/1997,,DEF059404933,68279772.0,https://www.deezer.com/track/68279772,https://music.youtube.com/watch?v=sEPfY2KHgLc,,
when-in-rome_231.jams,Christ lag in Todesbanden,J. S. Bach,Teil 2 - Passion und Ostern,4,320.0,28/05/2014,4e02c861-c77d-42a3-8661-ac77a36b4e40,DEA370602185,73753746.0,https://www.deezer.com/track/73753746,https://music.youtube.com/watch?v=5hHPSYaBZ_o,,
when-in-rome_118.jams,Der Atlas,Franz Schubert,"Schubert: Schwanengesang D. 957 / Brahms: Vier ernste Gesänge, Op. 121",8,129.0,15/03/2001,,DEN960030908,68260710.0,https://www.deezer.com/track/68260710,https://music.youtube.com/watch?v=Rd8462YPePU,,
when-in-rome_83.jams,Heymdal (aus Ariels Offenbarungen),Louise Reichardt,Early Recordings on Deutsche Grammophon,23,189.0,,deab2082-5526-448b-9177-2777d5608db5,,,,https://music.youtube.com/watch?v=Dy_eP-mqWow,,
when-in-rome_17.jams,Amoroso,Cécile Chaminade,Fleurs Jetees Songs by French Women Composers,,147.0,,,,,,https://music.youtube.com/watch?v=7en8lLiqwaU,,
when-in-rome_163.jams,Unfall,Hugo Wolf,TKKG 57: Jagt das rote Geisterauto!,1,559.0,,10ad0f0d-ad1a-4971-b467-de9f54a5e19e,,,,https://music.youtube.com/watch?v=NLyLsFMVFT0,,
when-in-rome_358.jams,"Op. 130, Quartet No. 13",Beethoven,"Beethoven: Quatuor à cordes No. 13, Op. 130 (Mono Version)",1,728.0,10/09/2015,cecb80dc-dec5-499c-8c7a-e95488920576,FRS181520466,107748150.0,https://www.deezer.com/track/107748150,https://music.youtube.com/watch?v=jtLbX3qGH9s,,
when-in-rome_421.jams,"6 Variationen uber ""Nel cor piu non mi sento"" von G. Paisiello, B070",Beethoven,Beethoven: Classical Piano,10,157.0,17/09/2021,,GBF079510914,1496045872.0,https://www.deezer.com/track/1496045872,https://music.youtube.com/watch?v=bf7unWNJmYM,,
when-in-rome_134.jams,Der Wegweiser,Franz Schubert,"Enregistrements de Lieder, volume 2 (1937-1940)",26,253.0,,2bad6a05-3f89-4a39-9498-247fa7649a0c,HKI190619926,16741091.0,https://www.deezer.com/track/16741091,https://music.youtube.com/watch?v=9_LKY7K2o2Q,,
when-in-rome_40.jams,Mayenlied,Fanny (Mendelssohn) Hensel,Frühlingslieder,,93.0,,,,,,https://music.youtube.com/watch?v=qIN9--YmNpQ,,
when-in-rome_437.jams,"32 Variationen fur das pianoforte, B080",Beethoven,On My New Piano,,758.0,,,,,,https://music.youtube.com/watch?v=O3DbqTvgX9w,,
when-in-rome_56.jams,Ich will meine Seele tauchen,Robert Schumann,Deep Dive - Schumann,5,53.0,11/02/2022,19d8c536-d3fd-44f2-b427-cbf118253fb2,DEN961430605,1648857022.0,https://www.deezer.com/track/1648857022,https://music.youtube.com/watch?v=vSaqw1hF_DQ,,
when-in-rome_122.jams,Abschied,Franz Schubert,"Schubert: Schwanengesang D. 957 / Brahms: Vier ernste Gesänge, Op. 121",7,270.0,15/03/2001,8a1e8a1d-a840-4177-964d-e5c04ae23336,DEN960030907,68260709.0,https://www.deezer.com/track/68260709,https://music.youtube.com/watch?v=dKFXVRV04Yg,,
when-in-rome_319.jams,String Quartet in E-flat Major - No.4: Finale: Presto,"Haydn, Franz Joseph","Haydn: String Quartet in E-Flat Major, Hob.III:38",,149.0,,,,,,https://music.youtube.com/watch?v=sUDNxU4WV-I,,
when-in-rome_175.jams,"Cor mio, non mori? E mori!",Monteverdi,Mahanayak Uttamkumar: Popular Songs From Uttamkumar Starrers,17,142.2,,f77cbc22-4d5c-43f1-86a3-b124c05b3116,,,,https://music.youtube.com/watch?v=1ujxluXnVLs,,
when-in-rome_76.jams,Kriegslied des Mays,Louise Reichardt,Tenebra,,330.0,,,,,,https://music.youtube.com/watch?v=nGONZGHo910,,
when-in-rome_102.jams,Oh what comes over the Sea,Samuel Coleridge-Taylor,Heart & Hereafter: Collected Songs of Samuel Coleridge-Taylor,,94.0,,,,,,https://music.youtube.com/watch?v=XTHHyVBkpMw,,
when-in-rome_417.jams,"Acht Variationen uber das Trio ""Tandeln und Scherzen"" aus der Oper: Soliman oder die drei Sultaninnen von Sussmayer, B076",Beethoven,The Complete Liszt Piano Music,3,446.0,,183da795-5dfc-4581-82cb-84dd11957969,,,,https://music.youtube.com/watch?v=IMW4Ki38bn8,,
when-in-rome_99.jams,"Oh, the Summer",S. Coleridge-Taylor,The Long Day Closes,,528.0,,,,,,https://music.youtube.com/watch?v=p0UFJsCAbmc,,
when-in-rome_381.jams,"Op. 18 No. 5, Quartet No. 5",Beethoven,Beethoven for sunny days,191,378.0,09/04/2022,12b94854-aca4-4c44-8996-fda8470fce9a,DEF059404911,1707858827.0,https://www.deezer.com/track/1707858827,https://music.youtube.com/watch?v=RiXsGWruH8I,,
when-in-rome_155.jams,Wiegenlied,Josephine Lang,Panhuilun taikaa,14,198.0,,1f41b694-1763-42bc-bcca-79bae5a5e4c0,,,,https://music.youtube.com/watch?v=h3uGDdd3KSc,,
when-in-rome_21.jams,O lass mich dein gedenken,Emilie Mayer,This Be Her Verse,,215.0,,,,,,https://music.youtube.com/watch?v=dKh75l7JFZA,,
when-in-rome_440.jams,"Six Variations on an Original Theme, Opus76",Beethoven,Presenting Joshua Bell,1,760.56,,91e29452-98f6-4f50-9bb9-46cf6ae508a2,,,,https://music.youtube.com/watch?v=IgXAoqYk-yg,,
when-in-rome_293.jams,"Piano Sonata 11, Op.22, Movement 1",Beethoven,Beethoven: Piano Sonatas Nos.8-11,,468.0,,,,,,https://music.youtube.com/watch?v=ZLo9cMAOPms,,
when-in-rome_339.jams,"Op. 95, Quartet No. 11",Beethoven,"Beethoven: String Quartet No. 10 in E-Flat Major, Op. 74 ""Harp"" & String Quartet No. 11 in F Minor, Op. 95 ""Quartetto serioso""",5,259.0,21/01/2022,4ffbd8f3-271a-43c2-b1eb-ba7b29f9e244,USTE10305351,1650647922.0,https://www.deezer.com/track/1650647922,https://music.youtube.com/watch?v=XUcBOHsQCAI,,
when-in-rome_37.jams,Wanderlied,Fanny (Mendelssohn) Hensel,MENDELSSOHN and MENDELSSOH-HENSEL: The Last Rose Of Summer,5,186.0,26/01/2015,,CACA30881127,41833941.0,https://www.deezer.com/track/41833941,https://music.youtube.com/watch?v=lOiqpAma8A8,,
when-in-rome_143.jams,Täuschung,Franz Schubert,The Genius of Schubert,40,95.0,30/08/2021,8a1e8a1d-a840-4177-964d-e5c04ae23336,DEF059602060,1478834822.0,https://www.deezer.com/track/1478834822,https://music.youtube.com/watch?v=u_wMIrrhhNM,,
when-in-rome_285.jams,"Piano Sonata 8, Op.13(Pathetique), Movement 1",Beethoven,Psycho II,27,69.48,,8cda19fc-9934-45e7-9ce9-8cb1c4c5a250,,,,https://music.youtube.com/watch?v=w4QK5kJkN3U,,
when-in-rome_114.jams,Die Taubenpost,Franz Schubert,"Schubert: Schwanengesang D. 957 / Brahms: Vier ernste Gesänge, Op. 121",14,220.0,15/03/2001,9b049122-61b0-4636-8f75-400e843be9c1,DEN960030914,68260716.0,https://www.deezer.com/track/68260716,https://music.youtube.com/watch?v=c-kzAE5qOno,,
when-in-rome_60.jams,Aus meinen Tränen sprießen,Robert Schumann,Schumann: Lieder,2,58.0,04/10/1994,bd27a7bd-f310-4df9-b69a-580d5779a089,DEF057630201,66314604.0,https://www.deezer.com/track/66314604,https://music.youtube.com/watch?v=wt4VzTAssEc,,
when-in-rome_401.jams,"Zwolf Variationen in Eb uber das franzosische Lied 'La belle Francoise', K353",Mozart,André Lejeune,10,281.0,,539a80b4-9b21-4935-89c1-43d560f97e58,,,,https://music.youtube.com/watch?v=3FM-Hleroyc,,
when-in-rome_378.jams,"Op. 18 No. 2, Quartet No. 2",Beethoven,Beethoven for hiking,146,529.0,05/03/2022,4b1829c3-a856-4f78-bcf3-ee42cbc18b8e,DEF059404902,1679829567.0,https://www.deezer.com/track/1679829567,https://music.youtube.com/watch?v=Qcb6kaNrnQc,,
when-in-rome_397.jams,"Sieben Variationen in D uber das hollandische Lied Willem van Nassau, K025",Mozart,Mozart: Complete Works for Solo Piano (The VoxBox Edition),,402.0,,,,,,https://music.youtube.com/watch?v=e5myxj-DcaM,,
when-in-rome_180.jams,Anima del cor mio,Monteverdi,"Monteverdi: Madrigals, Book 4 (La Venexiana)",18,150.0,01/01/2004,cc3e040b-a5fe-4391-b01c-c205acec105d,ES7890400518,37527331.0,https://www.deezer.com/track/37527331,https://music.youtube.com/watch?v=SwC6sbhMHcY,,
when-in-rome_246.jams,Prelude No.21,J.S. Bach,"Bach, J.S.: Das Wohltemperierte Klavier I",,177.0,,,,,,https://music.youtube.com/watch?v=0MdizeVzYPQ,,
when-in-rome_303.jams,String Quartet in G Minor - No.4: Allegro di molto,"Haydn, Franz Joseph",Haydn: Sonnen-Quartette op.20,,223.0,,,,,,https://music.youtube.com/watch?v=6h1vt4-UUb8,,
when-in-rome_138.jams,Der Lindenbaum,Franz Schubert,Unvergängliche Volkslieder - Der Berliner Romantik Chor - Anke Lautenbach - Volker Bengl,8,169.0,23/01/2012,99be3d60-eb97-4342-9b11-bf8a9f03cc33,USRDG0215574,16398087.0,https://www.deezer.com/track/16398087,https://music.youtube.com/watch?v=8gVwEEupicQ,,
when-in-rome_211.jams,Vivro fra i miei tormenti e le mie cure,Monteverdi,"Monteverdi, C.: Madrigals, Book 3 (Il Terzo Libro De' Madrigali, 1592) (La Venexiana)",13,434.0,01/01/2002,,ES7890800613,37527131.0,https://www.deezer.com/track/37527131,https://music.youtube.com/watch?v=nGqnWLm1A24,,
when-in-rome_354.jams,"Op. 130, Quartet No. 13",Beethoven,"Beethoven: Quatuor à cordes No. 13, Op. 130 (Mono Version)",1,728.0,10/09/2015,cecb80dc-dec5-499c-8c7a-e95488920576,FRS181520466,107748150.0,https://www.deezer.com/track/107748150,https://music.youtube.com/watch?v=jtLbX3qGH9s,,
when-in-rome_207.jams,La tra 'l sangue e le morti egro giacente,Monteverdi,"Monteverdi, C.: Madrigals for Viol Consort, Book 3 (Sex Chordae Consort of Viols, Dorenburg)",2,144.0,01/01/2000,1825c373-f364-4e40-b343-bf098839de7a,US8270501725,41763381.0,https://www.deezer.com/track/41763381,https://music.youtube.com/watch?v=uiJRtbWgJuA,,
when-in-rome_342.jams,"Op. 74, Quartet No. 10",Beethoven,"Beethoven: String Quartet No. 10 in E-Flat Major, Op. 74 ""Harp"" & String Quartet No. 11 in F Minor, Op. 95 ""Quartetto serioso""",1,575.0,21/01/2022,4f1a39e4-3d18-4f89-b041-e4dd510c30fc,USTE10301351,1650647882.0,https://www.deezer.com/track/1650647882,https://music.youtube.com/watch?v=PhiR1Vpxr34,,
when-in-rome_196.jams,"O dolc' anima mia, dunque e pur vero",Monteverdi,Combattimento,7,368.706,,82f428a5-79e3-4f56-988e-886537525977,,,,https://music.youtube.com/watch?v=KjENdCz-6zs,,
when-in-rome_179.jams,Piagn'e sospira: E quand'i caldi raggi,Claudio Monteverdi,"Monteverdi: Madrigali Vol. 2, Mantova",,246.0,,,,,,https://music.youtube.com/watch?v=F4QwkKToATI,,
when-in-rome_250.jams,Prelude No.1,J.S. Bach,Peaceful Piano Hymns,8,120.0,,64b16160-24d6-4833-8c34-0720ec3b5fbb,,,,https://music.youtube.com/watch?v=kIHdxYS0v4Y,,
when-in-rome_315.jams,String Quartet in A Major - No.4: Fuga a tre soggetti: Allegro,"Haydn, Franz Joseph",Haydn: Sonnen-Quartette op.20,,200.0,,,,,,https://music.youtube.com/watch?v=8PHh24ZU8qI,,
when-in-rome_251.jams,Prelude No.6,J.S. Bach,"The Organ Works, Volume 3",14,444.0,,34e6ce31-6efc-4348-a74b-1104ef0c76fd,,,,https://music.youtube.com/watch?v=uB4in7eMv1A,,
when-in-rome_314.jams,String Quartet in A Major - No.1: Allegro di molto e scherzando,"Haydn, Franz Joseph",Haydn: Sonnen-Quartette op.20,,351.0,,,,,,https://music.youtube.com/watch?v=zmvw1LcGJFo,,
when-in-rome_197.jams,Stracciami pur il core,Monteverdi,"Monteverdi, C.: Madrigals, Book 3 (Il Terzo Libro De' Madrigali, 1592) (La Venexiana)",5,194.0,01/01/2002,,ES7890800605,37527051.0,https://www.deezer.com/track/37527051,https://music.youtube.com/watch?v=DcKd5hnpZyQ,,
when-in-rome_178.jams,"Cor mio, mentre vi miro",Monteverdi,"Monteverdi: Madrigals, Book 4 (La Venexiana)",2,128.0,01/01/2004,717c15cc-e499-4d63-876e-c114ff3cdd9f,ES7890400502,37527171.0,https://www.deezer.com/track/37527171,https://music.youtube.com/watch?v=PJc0VIHi4oU,,
when-in-rome_206.jams,Se per estremo ardore,Claudio Monteverdi,"Monteverdi, C.: Madrigals, Book 3 (Il Terzo Libro De' Madrigali, 1592) (La Venexiana)",7,194.0,01/01/2002,,ES7890800607,37527071.0,https://www.deezer.com/track/37527071,https://music.youtube.com/watch?v=0C79hr3ta5Q,,
when-in-rome_343.jams,"Op. 74, Quartet No. 10",Beethoven,"Beethoven: String Quartet No. 10 in E-Flat Major, Op. 74 ""Harp"" & String Quartet No. 11 in F Minor, Op. 95 ""Quartetto serioso""",1,575.0,21/01/2022,4f1a39e4-3d18-4f89-b041-e4dd510c30fc,USTE10301351,1650647882.0,https://www.deezer.com/track/1650647882,https://music.youtube.com/watch?v=PhiR1Vpxr34,,
when-in-rome_210.jams,O rossignuol ch'in queste verdi fronde,Claudio Monteverdi,"Monteverdi, C.: Madrigals, Book 3 (Il Terzo Libro De' Madrigali, 1592) (La Venexiana)",6,225.0,01/01/2002,4171357f-2b2f-4def-a0e8-f0d98de6e4ae,ES7890800606,37527061.0,https://www.deezer.com/track/37527061,https://music.youtube.com/watch?v=ZSkZXzQ2tE8,,
when-in-rome_355.jams,"Op. 130, Quartet No. 13",Beethoven,"Beethoven: Quatuor à cordes No. 13, Op. 130 (Mono Version)",1,728.0,10/09/2015,cecb80dc-dec5-499c-8c7a-e95488920576,FRS181520466,107748150.0,https://www.deezer.com/track/107748150,https://music.youtube.com/watch?v=jtLbX3qGH9s,,
when-in-rome_139.jams,Einsamkeit (Urspruengliche Fassung),Franz Schubert,Schubert Revisited: Lieder Arranged for Baritone and Orchestra,10,240.0,,cfb8154a-fb49-4b27-b017-3bdd8c1d98ba,,,,https://music.youtube.com/watch?v=Ogky0e8wNs8,,
when-in-rome_247.jams,Prelude No.7,J.S. Bach,J.S. Bach: The Well-Tempered Clavier. Book I,,310.0,,,,,,https://music.youtube.com/watch?v=h3XadvewnHM,,
when-in-rome_302.jams,String Quartet in G Minor - No.1: Allegro con spirito,"Haydn, Franz Joseph",Haydn: Sonnen-Quartette op.20,,386.0,,,,,,https://music.youtube.com/watch?v=MlIcbujrH44,,
when-in-rome_181.jams,A un Giro sol de' Belli Occhi Lucenti,Monteverdi,"Monteverdi: Madrigals, Book 4 (La Venexiana)",,148.0,,,,,,https://music.youtube.com/watch?v=OVQ-nPdXWdg,,
when-in-rome_379.jams,"Op. 18 No. 5, Quartet No. 5",Beethoven,Beethoven for sunny days,191,378.0,09/04/2022,12b94854-aca4-4c44-8996-fda8470fce9a,DEF059404911,1707858827.0,https://www.deezer.com/track/1707858827,https://music.youtube.com/watch?v=RiXsGWruH8I,,
when-in-rome_396.jams,"Sieben Variationen in D uber das hollandische Lied Willem van Nassau, K025",Mozart,Mozart: Complete Variations for Piano,,293.0,,,,,,https://music.youtube.com/watch?v=kZ_vCaIElAc,,
when-in-rome_115.jams,In der Ferne,Franz Schubert,"Schubert: Schwanengesang D. 957 / Brahms: Vier ernste Gesänge, Op. 121",6,352.0,15/03/2001,,DEN960030906,68260708.0,https://www.deezer.com/track/68260708,https://music.youtube.com/watch?v=MaIdtgECmSo,,
when-in-rome_61.jams,Ich grolle nicht,Robert Schumann,Deep Dive - Schumann,7,111.0,11/02/2022,d602cca2-c3cd-4776-b160-8381eff70d01,DEN961430607,1648857042.0,https://www.deezer.com/track/1648857042,https://music.youtube.com/watch?v=bTzGvMC2aHM,,
when-in-rome_400.jams,"Zwolf Variationen in Eb uber das franzosische Lied 'La belle Francoise', K353",Mozart,André Lejeune,10,281.0,,539a80b4-9b21-4935-89c1-43d560f97e58,,,,https://music.youtube.com/watch?v=TbsrNHxvUso,,
when-in-rome_284.jams,"Piano Sonata 19, Op.49 No.1, Movement 1",Beethoven,Alkebulan’s Son: The Piano Works of James Lee III,1,491.75,,0ef72ff7-3eed-4125-8a16-efa0899139bd,,,,https://music.youtube.com/watch?v=JnT6qeud7jM,,
when-in-rome_36.jams,Schwanenlied,Fanny (Mendelssohn) Hensel,"Mendelssohn-Hensel, F.: Songs, Vol. 1",,187.0,,,,,,https://music.youtube.com/watch?v=RThLjL-v1Ms,,
when-in-rome_142.jams,Erstarrung,Franz Schubert,Schubert: Winterreise,4,184.0,28/10/2022,8a1e8a1d-a840-4177-964d-e5c04ae23336,DEF057130104,1976668927.0,https://www.deezer.com/track/1976668927,https://music.youtube.com/watch?v=nm_3jTcnBOw,,
when-in-rome_292.jams,"Piano Sonata 29, Op.106(Hammerklavier), Movement 1",Beethoven,Beethoven: Piano Sonatas  Nos.28 & 29,,685.0,,,,,,https://music.youtube.com/watch?v=IWzIttpuLLo,,
when-in-rome_338.jams,"Op. 95, Quartet No. 11",Beethoven,"Beethoven: String Quartet No. 10 in E-Flat Major, Op. 74 ""Harp"" & String Quartet No. 11 in F Minor, Op. 95 ""Quartetto serioso""",5,259.0,21/01/2022,4ffbd8f3-271a-43c2-b1eb-ba7b29f9e244,USTE10305351,1650647922.0,https://www.deezer.com/track/1650647922,https://music.youtube.com/watch?v=XUcBOHsQCAI,,
when-in-rome_154.jams,Aus der Ferne,Josephine Lang,Zufrieden?,11,300.306,,1318c6a9-98f6-48e9-a1f9-a9c4e8d7c1e2,,,,https://music.youtube.com/watch?v=wrMWQCqzM7Y,,
when-in-rome_20.jams,Du bist wie eine Blume,Emilie Mayer,Dichterliebe / Ausgewählte Lieder,8,87.018,,d3c40bd3-2ff4-4ad1-a930-bc9511c0ef39,,,,https://music.youtube.com/watch?v=jXmUYBS6VQ4,,
when-in-rome_441.jams,"Six Variations on an Original Theme, Opus76",Beethoven,Presenting Joshua Bell,1,760.56,,91e29452-98f6-4f50-9bb9-46cf6ae508a2,,,,https://music.youtube.com/watch?v=IgXAoqYk-yg,,
when-in-rome_380.jams,"Op. 18 No. 5, Quartet No. 5",Beethoven,Beethoven for sunny days,191,378.0,09/04/2022,12b94854-aca4-4c44-8996-fda8470fce9a,DEF059404911,1707858827.0,https://www.deezer.com/track/1707858827,https://music.youtube.com/watch?v=RiXsGWruH8I,,
when-in-rome_77.jams,Duettino,Louise Reichardt,I godt lag – med venner,1,226.0,,6b21ffb4-d72d-42b9-bcef-679eb530b410,,,,https://music.youtube.com/watch?v=ySYgrZPdBkU,,
when-in-rome_103.jams,Too late for love,Samuel Coleridge-Taylor,Heart & Hereafter: Collected Songs of Samuel Coleridge-Taylor,,290.0,,,,,,https://music.youtube.com/watch?v=VxEnIA_s5Es,,
when-in-rome_416.jams,"Acht Variationen uber das Trio ""Tandeln und Scherzen"" aus der Oper: Soliman oder die drei Sultaninnen von Sussmayer, B076",Beethoven,The Complete Liszt Piano Music,3,446.0,,183da795-5dfc-4581-82cb-84dd11957969,,,,https://music.youtube.com/watch?v=IMW4Ki38bn8,,
when-in-rome_98.jams,Éternel amour,Marie Jaëll,Mesrine,10,222.84,,226a4ede-f0d3-4312-a195-540bd6b63ddb,,,,https://music.youtube.com/watch?v=zCKTLRB7ylE,,
when-in-rome_174.jams,"Dorinda, ah, dirò mia, se mia non sei",Monteverdi,Pietre nel tempo,17,254.0,,7673246b-3813-4f9d-b311-708b62bd5ac9,,,,https://music.youtube.com/watch?v=UZLTP4EGtJQ,,
when-in-rome_318.jams,String Quartet in E-flat Major - No.1: Allegro moderato,"Haydn, Franz Joseph",J. Haydn: Sun Quartets Op.20,,441.0,,,,,,https://music.youtube.com/watch?v=fOX4CVHxPOE,,
when-in-rome_436.jams,"32 Variationen fur das pianoforte, B080",Beethoven,On My New Piano,,758.0,,,,,,https://music.youtube.com/watch?v=O3DbqTvgX9w,,
when-in-rome_57.jams,Aus alten Märchen winkt es,Robert Schumann,Deep Dive - Schumann,15,147.0,11/02/2022,e9e68ac8-bd87-4a39-b991-4833a589700e,DEN961430615,1648857122.0,https://www.deezer.com/track/1648857122,https://music.youtube.com/watch?v=Sdhp1SLgdBI,,
when-in-rome_123.jams,Kriegers Ahnung,Franz Schubert,"Schubert: Schwanengesang D. 957 / Brahms: Vier ernste Gesänge, Op. 121",2,264.0,15/03/2001,,DEN960030902,68260704.0,https://www.deezer.com/track/68260704,https://music.youtube.com/watch?v=asKeW4kYJbs,,
when-in-rome_420.jams,"6 Variationen uber ""Nel cor piu non mi sento"" von G. Paisiello, B070",Beethoven,Beethoven: Classical Piano,10,157.0,17/09/2021,,GBF079510914,1496045872.0,https://www.deezer.com/track/1496045872,https://music.youtube.com/watch?v=bf7unWNJmYM,,
when-in-rome_135.jams,Letzte Hoffnung,Franz Schubert,Schubert: Winterreise,16,137.0,28/10/2022,23a335ec-7ae0-411c-9b82-a87ebc4cad1b,DEF057130116,1976669047.0,https://www.deezer.com/track/1976669047,https://music.youtube.com/watch?v=xNCWseB9f5o,,
when-in-rome_41.jams,Verlust,Fanny (Mendelssohn) Hensel,"Mendelssohn, Fanny: Lieder",4,83.0,01/01/1992,,US8270910595,41740861.0,https://www.deezer.com/track/41740861,https://music.youtube.com/watch?v=sILCukckza4,,
when-in-rome_359.jams,"Op. 18 No. 4, Quartet No. 4",Beethoven,"Beethoven Quartet Plays Beethoven, Vol. 1",5,499.0,01/01/2008,b10c3f53-0828-48cb-8416-d9de9ad1dcf3,UK2Y21301761,1002236022.0,https://www.deezer.com/track/1002236022,https://music.youtube.com/watch?v=XNdEqDOJkW0,,
when-in-rome_16.jams,Berceuse,Cécile Chaminade,Jouvence,5,366.0,,b2ef2b52-d79a-45c7-89b9-4111f890b437,,,,https://music.youtube.com/watch?v=s4lf3TyMMUw,,
when-in-rome_162.jams,Der verzweifelte Liebhaber,Hugo Wolf,Hugo Wolf: Anniversary Edition,9,55.0,,3c3b5682-b99d-4ac5-8076-01b22a954970,,,,https://music.youtube.com/watch?v=pugtQyJSQRk,,
