chart_id,chart_hex,title,artists,genre,tempo,time_signature,jams
11335,bd888db8e08b785a018b33f8778c56cf0df58c94,Tonight,Bernstein Leonard,Bossa Nova,0,4/4,1
11336,f04c83e9278a0e380761f72093d52c305f39a98c,Reina Sobre O Meu Ser(D) 1,Paulo Cesar Baruk,Medium Swing,100,4/4,1
11337,dc605abb3eb22ec4ff1328feeb40bf1170837b54,,,,,,0
11338,6a7b1f72f628b0f4ed9c619cde679a0a5f80cff5,No Greater Love,GMWA Mass Choir,Traditional Gospel,0,4/4,1
11339,ee5fae404fbf69579e9db16a2e327b5c2463c9e1,,,,,,0
11340,118b830e4bfb113fe2078115e02decf47d66e442,"Whole New World, A",Menken Alan,Ballad,60,4/4,1
11341,353ee777966be095d57d9651b4aee20f1d230e76,On The Floor (Gig),Lopez Jennifer,Dance,,4/4,1
11342,ac8d92859a46e75e68672369a093ba202e498c68,You're The One That I Want,Farrar John,Country,,4/4,1
11343,d8752834196fcee1a3300c6da28b98924416aa52,No One Else,Norful Smokie,Medium Swing,0,4/4,1
11344,7c83dcc4bc2e9963ced3d8373121288e488b7e8c,One More Night (Gig),5 Maroon,Funk Rock,95,4/4,1
11345,3320b136e44bd25ea4df66908892304300d1dc0e,"One That Got Away (Gig), The",Perry Katy,Dance,,4/4,1
11346,c8fdd184671bb47161a1713e552ec8a7f6cb2b8a,Estavas desde o Princípio(F) 1,Hillsong,Medium Swing,0,4/4,1
11347,f4f93bb99f49c83194bcc769d31cd17ff4e84ed7,Part Of Me (Gig),Perry Katy,Disco,128,4/4,1
11348,39988d6bc640b62a37f25fa9bb0e583e169a9a83,,,,,,0
11349,723c22a7d544dcf97950a902bb32988e29271fe1,Payphone (Gig),5 Maroon,Pop Rock,,4/4,1
11350,8792abb1439a8580f3bc857f71635e4838229fd0,Eu Estava Perdido,Composer Unknown,Medium Swing,0,4/4,1
11351,7dedde578f11df1e045449ab8bfc961f1543b388,Perfidia (Gig),Dominguez Alberto,Bolero,,4/4,1
11352,b5c0e5e8dbad38337b1ffa12e67e72e12bfc0a57,Praise In The Temple,Norwood Dorothy,Medium Swing,0,4/4,1
11353,ca15ff588a4aab75b093a41fdb61b87d8a31df58,Pero Me Acuerdo De Ti (Gig),Aguilera Christina,Bachata,140,4/4,1
11354,4514f9816b190f987c5e8f81d6804e799f3a0ca5,Hosana 1,Israel,Medium Swing,0,4/4,1
11355,bf58ec8b27d8a3b3d1889adff9a38235aa798193,Posada Navidad (Gig),Christmas Song (navidad),Waltz,75,6/8,1
11356,9f5b23ec200edc6f1b3f3c6dbd664230839db51d,Somewhere,West Side Story,Slow Swing,0,4/4,1
11357,8776db86be7f3f11edfdc2eeebc2e36b4b8ac3f8,Que Bonito (Bachata Version) (Gig),Flores Rosario,Bachata,125,4/4,1
11358,f9b05abb7f822d36cdbc2b95948aec1427840620,,,,,,0
11359,9c79e466f45850a2a475424087b0c53f5e763c01,,,,,,0
11360,82b7de6b3e8545bd77bd8a2544b80127227e1e9a,Tonight,West Side Story,Bossa Nova,0,4/4,1
11361,e97e9195961c376812f0cb67baf3ad7210ae6fc9,Que Se Vaya (Gig),Tanon Olga,Dance,140,4/4,1
11362,3508ccfa61b9b9efa337759e02297775defa1343,"Question, The",Campbell Erica,Gospel Ballad,0,4/4,1
11363,bca07bef1c03b7051b9774229a4330cb48a4b33d,,,,,,0
11364,b584f5086d27bfca8d0d62537708b380767c9dc1,Que Sera (Pueblo Mio) (Gig),Diego Torres Version,Salsa,1,4/4,1
11365,ab4d2977ec3b7a09101dffcec8e8cf5096fb8bcc,Wouldn't It Be Loverly,My Fair Lady,Medium Swing,0,4/4,1
11366,c512a10d762ddd3e170c12773ee8942f5dca7d49,Rude (Gig),Magic,Reggae,80,2/4,1
11367,40b02d85cdd83a8ab85b1f84b7ef3d1eee6a5ecb,I Could Have Danced All Night,Loewe Frederick,Medium Swing,0,4/4,1
11368,0246a2fe421a7273972c011348d19b96963759d9,,,,,,0
11369,d48b0377a032cc927a08f6831af3607098e01391,Satisfaction (Gig),Stones Rolling,Rock'n'Roll,,4/4,1
11370,34031c22783d4eef2a37e08bd21077e66a335b3d,Antes Eu Te Conhecia De Ouvir(A),Adhemar De Campos,Medium Swing,0,4/4,1
11371,dcdc461d704a89e23ca8dc39af42f6b50c961e46,,,,,,0
11372,bcb1f24116563157c00d6be2671838642433cd0f,My Favorite Things,Rodgers Richard,Waltz,0,3/4,1
11373,87d31a397ef16ea0b3067b92501019f7ba7be154,Set Fire To The Rain (daft Punk) (Gig),. .,Ballad,60,4/4,1
11374,ed8df512abdd980ea83c20801f3e010002774878,Take Me To The King,Mann Tamela,Soul Ballad,0,4/4,1
11375,ff67caf5f17695a3cde0542b1986ad2cfebdbbdb,,,,,,0
11376,32a90998be742a2a74f8cc27fff9a41e09bf42f3,Solo Le Pido A Dios (Gig),Gieco Leon,Funk Rock,115,4/4,1
11377,0830f52dff86b29f9c11303974ae3b617f0f049c,,,,,,0
11378,279c150fe86a19104a6e68aa90ad82cb2997643b,But Not For Me,Gershwin George,Medium Up Swing,0,4/4,1
11379,e612e6306308127ef579a4450277326ac6514d9e,,,,,,0
11380,98a2887e2c1ac9ae728a1debca12480086b08693,Deus Eu Ouo A Tua Voz(G),Lucas Kleber,Medium Swing,0,4/4,1
11381,b8790c35ab908d7085cb51dcc85b970d4278a452,Embraceable You,Gershwin George,Ballad,0,4/4,1
11382,4861a3db0a1858d5476bb6cc28e027a5e6bb2864,This Is The Day [Traditional],West Angeles Mass Choir,Traditional Gospel,0,4/4,1
11383,b31953e7e97066750d61d78663437e10e160d0f4,Still Loving You (Gig),Scorpions,Rock Ballad,115,4/4,1
11384,c57b92d1866f57220c5a88a3690a189f2f8c5f1c,,,,,,0
11385,2d00c88b6ad7d842778d41f59c2bfa58af908083,I Got Rhythm,Gershwin George,Up Tempo Swing,0,4/4,1
11386,ecdafb07e63b4508c46a1c14a2edc6656487d69b,To God Be The Glory,Couch Andre,Worship,0,4/4,1
11387,7fbeaec1a79de3b293852920e639438b080a0c30,Eu Estava Perdido,Composer Unknown,Medium Swing,0,4/4,1
11388,dc3ab21ca0f7b7a512f011fa11bbf538f5a13f6d,Nice Work If You Can Get It,Gershwin George,Medium Swing,0,4/4,1
11389,a36eda9710dca49b02f99fdb9f1e8b492821850e,Someone To Watch Over Me,Gershwin George,Ballad,0,4/4,1
11390,168ff9018e7342ef24d4624f4ac3733f0dd2f3d6,"Story (Gig), The",Carlile Brandie,Rock,115,4/4,1
11391,038dfe696c7a1c861119b4afdc71e7f321d4b801,To God Be The Glory #1 Shout,COGIC,Traditional Gospel,0,4/4,1
11392,b5ec2c1d3b4485efa22f6ad356f713d4b3cbffdc,Summertime,Gershwin George,Slow Swing,0,4/4,1
11393,a3d695a9b5a83d4667924979c0b85ce4b6be015a,,,,,,0
11394,1da3404a6099601d2cde03865d468d3812d82412,Sueños Suenos (Gig),Torres Diego,Reggaeton,,4/4,1
11395,0a08c8e57a413d85dbd9dd0156aadf3f351f291b,Total Praise Pg 1,Smallwood Richard,Ballad,0,4/4,1
11396,b550a6275a1c4ca6e52567cfcdcaaa467c5b1f4c,They Can't Take That Away From Me,Gershwin George,Medium Swing,0,4/4,1
11397,4c31a5116af38eb723f9c3a0565386f7ee9ec5cd,Leva-me Pra Cruz(G),Rosa Helosa,Medium Swing,0,4/4,1
11398,522fa809c0cdcdab1cf26b45a119f1d0475a9e41,Matchmaker Matchmaker,Fiddler On The Roof,Medium Swing,0,3/4,1
11399,7df0e023c19be0acab85560c34e8c04403e4efc6,Total Praise Pg 2,Smallwood Richard,Ballad,0,4/4,1
11400,c28513edcfdf4338cd95632e03e2d0473e0741fb,Surfin Safari (Gig),The Beach Boys,Rock'n'Roll,100,4/4,1
11401,bde8ecc8f7de3cb77f01ba37915f867656f89516,No H Outro Igual(G),Wibur Paul,Medium Swing,0,4/4,1
11402,1ec97238710dad5b86e63b4ece06b97fec814a10,,,,,,0
11403,c4cffaf44919a90e6a2fae85e6448106f96029f5,Tabaco y Channel (Gig),Bacilos,Reggaeton,,4/4,1
11404,7ba50e422c80668e350d772e702e88556ab1f894,If I Were A Rich Man,Composer Unknown,Medium Swing,0,4/4,1
11405,471b6aef673d607fa2a0d3665879521bef4bf1b8,We Have Come Into This House,Worship,Worship,0,4/4,1
11406,f982dde4dbb22bdcb049649f168a3b726ce1ca3f,Tage Wie Diese (Gig),Dance DJ (German Song),Rock,110,4/4,1
11407,bd13730d78f96eaca0704c4f556ce899d77621fa,,,,,,0
11408,a68d66c35f69f434f6171bd2fdb166d4636e9388,Reina Sobre O Meu Ser(D),Paulo Cesar Baruk,Medium Swing,0,4/4,1
11409,8fec08b013bb52ee7dd3275840aca1465306b67e,Santa Fe,Newsies,Medium Swing,0,4/4,1
11410,cabc5bb243a0968880a70263d595dd4c89b24b08,You Are God,Haddon Deitrick,Worship,0,4/4,1
11411,114164b165b65298ddf2094c539904cd02bccf56,Te Quedaras (Gig) pg1,More Beni,Latin,,4/4,1
11412,ae4ff59ff4f2a40c8f722980e575333848021a2f,S O Teu Amor(C),Diante Do Trono,Medium Swing,0,4/4,1
11413,8ff3346c113d45f0be3ae421a83793351e835dc1,Seize The Day,Newsies,Medium Swing,0,2/4,1
11414,8a3ba91e1541abb3da93c4ae41d151f070aaf4e7,You're All I Need,Walker Hez,Moderately,0,4/4,1
11415,5b85607e1c73f97abc06260940af9f70caeab321,Te Quedaras (Gig) pg2,More Beni,Latin,,4/4,1
11416,bf22f7631ba1c8f3c169dd0a0e7ff415da0f5770,I Dreamed A Dream,Miserables Les,Ballad Even,0,4/4,1
11417,6a3f6ba0ef3b1d3ff766341aab6ec6350f823406,Todo Mi Amor Eres Tu (I Cant Stop Loving You) (Gig),Jackson Michael,Bolero-Cha,,4/4,1
11418,d0fb7063d8abfb2b0e4d73310a19b6c03747fb41,Te Dou Meu Corao(G),Vineyard,Medium Swing,0,4/4,1
11419,e924f896e42425668ba6d79b42f6e06f1aabb7e1,Your Best Days Yet,Paul S. Morton,Traditional Gospel,0,6/8,1
11420,3394ee4abd841eea76096d85b9eaf47811d4d468,"Oh, What A Beautiful Mornin'",Rodgers Richard,Waltz,0,3/4,1
11421,202ed0b9513f378ce152021934c624720c9605fe,Treasure (Gig),Mars Bruno,Disco,115,4/4,1
11422,400f40e048238e67d424ce099076e1470cd6f71a,,,,,,0
11423,de3b0e420ad900b9ce6b21671f10567ccb403ca6,Unchained Melody Pg1 (Gig),The Righteous Brothers,Ballad,,6/8,1
11424,432ed3b3d41f7f75412309ca77c82fe77b11873e,Surrey With The Fringe On The Top,Oklahoma!,Medium Swing,0,4/4,1
11425,9a2dd1278ce4f269b215d7c7aa6abbeab18035bf,Unchained Melody Pg2 (Gig),The Righteous Brothers,Ballad,,4/4,1
11426,30ec306e052983c2ee54f54dd5cec7188e0c3e2d,Uptown Funk (Gig),Mars Bruno,Funk,,4/4,1
11427,c9750b8290c8bb3a739facd3128d74c9f2fd1807,Some Enchanted Evening,Pacific South,Ballad,0,4/4,1
11428,42cc0f68f9affd0b680b298bd3e0964271842d82,Ven A Cantar (Gig),Christmas Song (Navidad),Pop Rock,115,4/4,1
11429,babdd5963c9b28bf7399e34018ccbf9e34b6c8cc,Till There Was You,Man Music,Ballad,0,4/4,1
11430,757adbe08a30f2266f1021b81b72a469bd3b4028,Ven A Mi Casa Esta Navidad (Gig),Christmas song (Navidad),Pop Rock,100,4/4,1
11431,8a53e627a866c38b855fe67acbecfffeeb51f13b,All I Ask Of You,Phantom Of The Opera,Medium Swing,0,4/4,1
11432,baef23d666883f3caac7fa0cb14f3fb411f57f15,Te Dou Meu Corao(G),Vineyard,Medium Swing,0,4/4,1
11433,adf21e3c0bcf58106f002d31473c5dc8645376f8,Abre Meus Olhos Senhor(C),Michael W. Smith,Medium Swing,0,4/4,1
11434,066ca30085dd42ebf6bf1cf95924f0cb3b2ea255,Wishing You Were Some How Here Again,Phantom Of The Opera,Medium Swing,0,4/4,1
11435,7ee45c51f9d171de183b244091b199136b609a74,Venus (Gig),Bananarama,Disco,,4/4,1
11436,cbbddedd513758e42276348e50c04b741ff2c289,Adorarei(C),Composer Unknown,Funk,80,4/4,1
11437,d3cdea998cbb20f2f7d2669eee292a7ee11977bc,Memory,Cats,Medium Swing,0,1/2,1
11438,12dd7e27bd6ee6e9014b185ca977fbde20c689fa,Viva Colonia (Gig),Song German,Medium Swing,100,4/4,1
11439,20ca39ae83a4a1b7cf547f18b50cbca48ca45a52,Antes Eu Te Conhecia De Ouvir(A),Adhemar De Campos,Medium Swing,0,4/4,1
11440,e9814c38af491c71a9af37500a72bc13427cfeaa,,,,,,0
11441,8c814d8a10cacf735d6bff31ac0c5d31ce0f3874,Vivir Sin Aire (Bachata) (Gig),Mana,Bachata,145,4/4,1
11442,3c2f1efa6448972bcaca6aeb7b015914e7478227,I Get A Kick Out Of You,Porter Cole,Medium Swing,0,4/4,1
11443,3ed61ffe67f571ca99d8c6c558bb819f6c1d76cd,Ao Que É Digno De Receber A Glória(G),Comunhão E Adoração,Medium Swing,100,4/4,1
11444,964687c20225d75082e3050af0b58e66a2d92b41,Waka Waka (Gig),Shakira,Reggaeton,0,4/4,1
11445,a0ef90b4702ce9bdc3c7ce009384891a5618c528,Wayayay (Gig),Kjarkas Los,Reggaeton,,4/4,1
11446,f2c36510e3107c3df641dbe11f58af976661fcbe,Anything Goes,Porter Cole,Medium Swing,0,4/4,1
11447,79a411ef37246fc680bd2a72f4d7c0aa6c9c6573,Ao Rei Dos Reis(A),Barros Aline,Medium Swing,0,4/4,1
11448,dc165991373203d6ec014bf70f83d5e2a7b65e3c,You're The Top,Porter Cole,Medium Swing,0,4/4,1
11449,50bc296fa8a8645d64a2c60745124ad754f51740,,,,,,0
11450,21c2e5af7ad77ad17d255e4239460b8084ea1cf4,We Are The Champions (Gig),Queen,Pop,75,6/8,1
11451,2b9234c548b397bddcb141172869b64cc14fb232,Aquele Que Poe,Praise Renascer,Ballad,0,4/4,1
11452,1fb4454b5ef35ef1d5176ea64d439f7307795e84,We Are Young (Gig),Fun,Ballad,,4/4,1
11453,5d77486cf44c26f9c0dd96b5fc9c93baf22c5f6f,,,,,,0
11454,12905fe9b3a2939b5aad65d7bbe5f46bc4089d98,Digno De Gloria(D),Praise Renascer,Medium Swing,0,4/4,1
11455,8803becab886353097c3b34375a3871b5f14864e,When I Fall In Love Pg1 (Gig),. .,Ballad Even,60,4/4,1
11456,cabfe791a5744e024c7d63654217157f71a3c972,When I Fall In Love Pg2 (Gig),. .,Ballad Even,0,1/2,1
11457,0e20909e4644525e3451531feb15bf97f39ccd28,When I See You Again (Gig),Kalifa Whiz,Rock Ballad,,4/4,1
11458,51d5270381eee0f3e4ec394d8fdbb107b933deb9,,,,,,0
11459,74423043b3bf2589b5422d39b533fefc3918e27f,Wicked Game (Gig),Isaak Chris,Pop Rock,60,4/4,1
11460,465d7f4b1e14fbfcce76b9ea0209619a71cd4e26,Jesus At The Center,Houghton Israel,Medium Swing,95,4/4,1
11461,34f8711edb36f79db27205935cdf48b88b820094,Wind Of Change Pg1 (Gig),Scorpions,Pop Ballad,115,2/4,1
11462,092cbc51ff2a07fb9e686904008308d9f9bf0b86,King Of Glory,Compassionart,Medium Swing,0,4/4,1
11463,8a4e51b7853103fecd8a246bfee16f8caa2984ea,Wind Of Change Pg2 (Gig),Scorpions,Pop Ballad,70,2/4,1
11464,f928f3c4e996a646d477ca50f76a7e11699c5b86,Não Há Outro Igual(G),Wibur Paul,Medium Swing,0,4/4,1
11465,bd48e02142313515891d569566d26974e6ec3038,Wo Shi Zhende Aini 我是真的爱你 (Gig),Song Chinese,Rock Ballad,,4/4,1
11466,a4bdfcf3a153c1dd93de4f2350f8087910b5f037,"Woman's Worth (Gig), A",Keys Alicia,R'n'B,100,4/4,1
11467,1d1c38c40d30bf178d0fd603b14103414c981f98,Xiang Ni 360 Tian - 想你360天 (Gig),Chinese Song Coco Lee,Disco,120,4/4,1
11468,1deeb29c2c095af70e8bc584ad9b207a111f2a4b,Te Dou Meu Coração(G) 1,Vineyard,Medium Swing,0,4/4,1
11469,199d010ec1aa962fc83f7804160333c1c38b2144,Xiao Ping Guo (Gig),Chinese Song KuaiZi Brothers,Disco Gay,125,4/4,1
11470,0e61127c5b7d1e7728790a4b6d778d92642fa7a0,Yinwei Aiqing - 因为爱情 (Gig),Song Chinese,RnB,95,4/4,1
11471,6565d09633f5eddc766a21b62e1d1f48b0575fcd,You Were Born (Gig),Cult Cloud,Rock,60,4/4,1
11472,f7631da8fe679bea23acef57e360acb61d7f2576,Young And Beautiful (Gig),Lana Del Rey,Pop Rock,55,4/4,1
11473,4743e755b833f82d64c4846a8a1db902aedf5146,Tu Amor Por Mi,Witt Marcos,Medium Swing,100,4/4,1
11474,f3af087dfd27e92789a64313ebd619afa469d8e4,Moving To Mars (Gig),Marcone Paco,Shuffle,130,4/4,1
11475,cf06886a9ae250196175b4a3adab7ac9f8c85835,Summer In Ohio,Jason Robert Brown,Medium Swing,120,4/4,1
11476,dc627cdac155640b834aaa402d81c39ae1f97fd3,Don't Break Down (Gig),Marcone Paco,Funk,,4/4,1
11477,3ce73c7405c0cfc494a1aed5865c040c9332f5b6,,,,,,0
11478,c099f32396f73c452c5fade4dc495b65c7c29108,Oklahoma (in two),Rogers Richard,In Two,100,2/4,1
11479,c302520e7468de42ef81da25c6756985cc7af709,Tomorrow (Gig),Marcone Paco,Rock'n'Roll,100,4/4,1
11480,7ad8c150cfd5981e3414cb22b98d009bc44611ee,Let Me Love You (Gig),Bieber Jusin,Disco,102,4/4,1
11481,639fe2e5f9f828460d7d792f3176726919732f14,It's A Perfect Relationship,Styne Jule,Ballad,165,4/4,1
11482,7c89f736b777cc5a97c347f6b359e702f98d6048,Could we start again please,Andrew Lloyd Webber,Medium Swing,90,2/4,1
11483,02edc0f434a460d5426f9221af4867df1e5a99c8,Mi Adoración,Luis Abner Molina,Pop - Rock,115,4/4,1
11484,045978a9d9e4219e10440a10c0a93429a11e236c,Chained To The Rhythm (Gig),Perry Katy,Disco,,4/4,1
11485,3ccc7da509aa9ec74bab10ac09b1997992a63380,Audition (La La Land),Hurwitz Justin,Musical,0,3/4,1
11486,778a92bf13c8398b2b33f751ae311019cc946602,,,,,,0
11487,ba49c80d5a0cfe621fcce465a27fc1b185a416df,Yo Llegare,"Impacto, Unción Y Poder",Gospel Ballad,60,4/4,1
11488,11ed4becc53afd88252138876ef5811dffe540ac,Experiment,Porter Cole,Medium Swing,160,4/4,1
11489,f279b5ce5ea717f58053096d1802f8afa2fc1c58,Deja Vu (Gig),Shakira And Prince Royce,Bachata,100,4/4,1
11490,59060ad6d4f2498f7f77eed7a70ab7eaa622df73,Namely You - ja40,Gene DePaul - Johnny Mercer,Medium Swing,100,4/4,1
11491,5c3142ff5f2f0b45ccf497ed2b2b1cef5e3e2900,"Un Vino, Una Cerveza (Gig)",Pedro Suarez Vertiz,Pop Rock,,4/4,1
11492,45324d401a081aee81cc0cd78a3bb8fd0e190df3,Adoremos (jovenes),Jesus Worship Center,Ballad,60,4/4,1
11493,3fd84477f21ef38fd797e84d3cfbaf32a4a3c00e,A Wonderful Guy (Refrain),Rodgers and Hammerstein,Medium Swing,2,3/4,1
11494,ee559c28ac8685d36969b796b366af58ac5fa21c,,,,,,0
11495,81ffd2352b61eb525194cb613fa7e75c953973cb,,,,,,0
11496,1b1879fbb94c456387baf015fc515e7ead6695a7,Cuentame (Gig),Pedro Suarez Vertiz,Rock,,4/4,1
11497,c4be9fe729e2da392f51aa9d60b6a43203d85f2c,,,,,,0
11498,c5958997e689b93b51c73500fa9456148eef7f76,"Yet Not I, But Through Christ In Me (Cityalight)",Michael Farren-Jonny Robinson-Rich Thompson,Traditional Gospel,4,4/4,1
11499,6ead3f56b7d7d7053db59ae485ad3e6ae7b43040,Just Tonight (Gig),The Pretty Reckless,Medium Swing,115,4/4,1
11500,dfae52df58b74a1080bc9b83ef04e10567736d09,Tonight (West Side Story) p2,Bernstein-Sondheim,Even 8th's,96,4/4,1
11501,4b15b7c1be8f95e05f6264ea6d2a3d07b1710f08,How Great Thou Art,"Folk Tune, Lyrics: Stuart K. Hine",Afro,0,1/2,1
11502,5b4f0ccaa14594e39c98c85f0499ffcb328e6a58,,,,,,0
11503,e6b7123a5defaab45cd44e1ab9dffb34246d80a2,Tonight (West Side Story) p3,Bernstein-Sondheim,Even 8th's,96,4/4,1
11504,c0076129acede9219c184c962340896964fe612a,Mo Li Hua Molihua 茉莉花 (Gig),Song Chinese,Ballad Even,60,4/4,1
11505,e7071fca424e3e792fb036ae389c1b2e399803d5,Hingala (cover Vartkes Aprahamian),Folk Armenian,Pop Ballad,78,4/4,1
11506,afded03d7c1c47ef29bc3439f34e91085d0f9cf4,I Move On,Kander John,Jazz,1,4/4,1
11507,d0adc0824d8d0dad1da910439243a0b04fded319,,,,,,0
11508,0df28276cc59c281a57d300597b6374bd5fe9d08,,,,,,0
11509,bb707a97396417896fa4ecf51aaa468666f694f6,,,,,,0
11510,485c774889e91af044ddc0acef26604a44902d23,Ye Lai Xiang 夜来香 (Gig),Chinese Song Teresa Teng,Ballad Even,60,4/4,1
11511,5431ae6c21a8f4b939a81d3b2878c2a4e03e60b0,Revelación,Montero Danilo,Ballad Even,100,4/4,1
11512,b66357d72a54e0af52b8e8c16bc3cf48c7a58d35,"Air That I Breathe, The 1",McClendon Lisa,RnB,0,4/4,1
11513,c72dd824f65d5f89fe0af855502a2898db9e6bb8,Teddy Bear (Gig) Pg2,. .,Ballad,60,4/4,1
11514,e4e0327eefdf2d3855908006852d74b3c2d8e7fb,,,,,,0
11515,106abe14f127f3ac6e96a6fd6dd2f3733cb2b1e6,Somewhere Over The Rainbow (Judy Garland version),Harold Arlen (Judy Garland),Ballad,57,4/4,1
11516,17fcfc6093385a927f3be1e994f36e04320cadc0,Teddy Bear (Gig) Pg1,. .,Ballad,60,4/4,1
11517,ba57e751211bb5a6a6ae091ca05f58c2a8844af4,My Sisters  And Brothers,Traditional (Jerry Garcia version),Spiritual,100,4/4,1
11518,ddf44eb42c2b6a424d2880d7a7ff04be2b752fe2,,,,,,0
11519,698a4ce267f94389ecbdaf128d64d753bc5ed15a,Bring Him Home,Claude-Michel Schönberg and Alain Boublil,Ballad,0,4/4,1
11520,39580867f4ecbf668333fe6a87c92ba40ec991d7,Something Good 1,Rogers Richard,Medium Swing,0,4/4,1
11521,7905d207c1ab9f601b2a9664b9294bbcc15e3c64,Te Lo Pido Por Favor (Mariachi Gig),Gabriel Juan,Pop Ballad,,4/4,1
11522,754eee5a062d24d7e140bd0a3cddc2d2c0179027,,,,,,0
11523,46f316d62a6e643914dd070fc2d6923c08fa707f,Scale Apprentice - Circle of Fifths White Keys Only,Cantan Nicola,Pop,0,4/4,1
11524,09637c4d7beac35524de848a94f0d8e0f088e335,Edelweiss (from The Sound of Music),Rodgers Richard,Waltz,110,3/4,1
11525,8c285580e24d352ffe049b338c487015baad4b66,Falling In Love With Jesus,Butler Jonathon,Gospel,100,4/4,1
11526,e3f93598fc5a2f33d569e9fb65b28e059477014b,,,,,,0
11527,1ee6c03a70f4b17b2b2f3ccc33bd15fd3f113c4e,Te Amare Toda La Vida (Gig),Solis Javier,Pop Ballad,115,4/4,1
11528,87561e1e08b54e569376133412dcf6a1a27297b8,,,,,,0
11529,6c96090f47c9aabed2ab87fcffa41d95172d5ee8,,,,,,0
11530,5ac7405c1df7c631fad54ff434d4baee5f736636,,,,,,0
11531,e00771ed1303558f6609f3233f5f743d7a9a34f7,Send My Love (To Your New Lover) (Gig),Adele,Reggaeton,,4/4,1
11532,baa21a2d478c16f4c2776e6b54bc334c6f91d5d7,Catch A Falling Star,Vance-Pockries,Medium Swing,125,4/4,1
11533,c1ac14128e668b581ca217b5e38741235f1e1baa,,,,,,0
11534,40d0dc9e64f5a18012c630fd4844179e34ec665c,Cadillac Song (Gig),Grande Ariana,R'n'B,100,4/4,1
11535,7bb3d9e83aa6226180d67e2c4c61449bea6c58cb,Scale Apprentice - Circle of Fourths,Composer Unknown,Medium Swing,60,4/4,1
11536,dcd171f3fe8e5c95ebea748b5476ec27056d4788,,,,,,0
11537,4fa0f350d47fb982e3f86adb4c1c0a6e6fcb5c31,,,,,,0
11538,448e5645249842a3d44e8fdb62a41ccd0936a046,Catch A Falling Star 1,Vance & Pockries,Reggae,2,4/4,1
11539,e05ed312a17180bd10e105e9468fa6cbbe5a0fc0,,,,,,0
11540,b9f256fcd69e5a0bc58af384d061990473aa21b3,Scale Apprentice - Chromatic,Composer Unknown,Medium Swing,0,4/4,1
11541,dc334d5d8693de61ceaaf7d55451e15ee1d80720,,,,,,0
11542,5a7e74671e01b3ad5201361499de21635f7e2be5,Wo Xihuan Shang Ni 我喜欢上你时的内心活动 (Gig),Song Chinese,Ballad Even,60,4/4,1
11543,2da4c6ba8d89a05dab4cca5ef444bba38dbf9da7,,,,,,0
11544,82664025d7acc30e40195c539a6195b2a733190a,Scale Scholar - Minor Circle of Fifths White Keys Only,Cantan Nicola,Pop,0,4/4,1
11545,240d914e075dc46c4e68a2b96ea605ba9bb80f13,Cheap Thrills (Gig),Sia,Disco,120,4/4,1
11546,e624a4e1ad0f30f51cfdaf05386953ceda8c3ef1,Scale Scholar - Minor Circle of Fifths,Cantan Nicola,Pop,0,4/4,1
11547,478ae8d626eb6299d34dd33787c3166145513a42,And The Band Played Waltzing Matilda,Bogle Eric,Waltz,100,3/4,1
11548,a6207bfc55f02d905dfb93bf3d4ee2fb7d559372,,,,,,0
11549,d5e2253570ff48f3fe30d1f10cfa0b152cafe687,Pasado Pisado,Tiburón Comando,Pachanga,0,4/4,1
11550,c2f1de66fce552c1ae527b4d5eaf0a0aa206e900,Lean On (Gig) Old Shanghai,. .,Medium  Swing,120,4/4,1
11551,f83efd13b79e41254fa7b53bef05a11f0212a366,Scale Scholar - Minor Circle of Fourths,Cantan Nicola,Pop,0,4/4,1
11552,6640a7253f63d94bc9642b3e5c5eec8513db6ce0,Bendecire (Alegría Me Das),Hillsong,Ballad Even,60,4/4,1
11553,d82916a9a276522859877a3e141f3f2a90314b57,Call Me Maybe (Gig) Old Shanghai,. .,Country,240,4/4,1
11554,2c4c4d85314b9eb50fd3995cca3a9a9f9862d444,Un Homme Heureux,Sheller William,Rock Ballad,70,4/4,1
11555,ececb04551a2c30fabd4bacc47098b46c475fdf6,Scale Scholar - Minors Chromatic,Cantan Nicola,Pop,0,4/4,1
11556,eaa2a89f29620404d803f581e85e1bed99be476e,Smells Like Teen Spirit (Gig),Nirvana,Rock,115,4/4,1
11557,dda189336186eb4b0dda9202881ee03878557045,I've Got A Golden Ticket,Briscusse-Newley,Medium Up,90,6/8,1
11558,f468112a0e5e9d8562864e90c6c5e6c2a94378f0,Asimbonanga°,Clegg Johnny,Medium Swing,90,4/4,1
11559,c69f9f803d0ac09cb8ac964939f0a852be19cdf8,,,,,,0
11560,a9b137e2a53f9bb952f20c7f38106a3858c27669,I've Got A Golden Ticket 1,Briscusse-Newley,Medium Up,0,6/8,1
11561,5375252584774e92b4f061451d0accd02aa880c1,Cake By The Ocean (Gig),. .,Disco,60,4/4,1
11562,3e70b02fa640663d862164c07019d538f74bf28c,Les Années Folles (upl),Thamar Ralph,Mazurka Creole,0,3/4,1
11563,e756d25ef642d6763a02df3801d57e3a7ccc2570,Gei Wo Yige Wen (Gig) 给我一个吻,Song Chinese,Up Tempo Swing,3,4/4,1
11564,d8b6566babb9aaa67504df8bd1ef93a6ba442308,MALGRÉ TOUT ' (upl),Taxi Kréyol - Franck Donatien,Mazurka Creole,0,3/4,1
