id,title,artists,genre,tempo,time_signature,jams_path
ireal-pro_178,Besame Mucho,Velazques Consuelo,Bossa Nova,0,"(4, 4)",../../partitions/ireal-pro/choco/playlists/jams/ireal-pro_178.jams
ireal-pro_179,Bess You Is My Woman,Gershwin George,Ballad,0,"(4, 4)",../../partitions/ireal-pro/choco/playlists/jams/ireal-pro_179.jams
ireal-pro_180,Bessie's Blues,Coltrane John,Up Tempo Swing,0,"(4, 4)",../../partitions/ireal-pro/choco/playlists/jams/ireal-pro_180.jams
ireal-pro_181,"Best Is Yet To Come (Page 1), The",Coleman Cy,Medium Swing,0,"(4, 4)",../../partitions/ireal-pro/choco/playlists/jams/ireal-pro_181.jams
ireal-pro_182,"Best Is Yet To Come (Page 2), The",Coleman Cy,Medium Swing,0,"(4, 4)",../../partitions/ireal-pro/choco/playlists/jams/ireal-pro_182.jams
ireal-pro_183,"Best Thing For You Is Me, The",Berlin Irving,Medium Swing,0,"(4, 4)",../../partitions/ireal-pro/choco/playlists/jams/ireal-pro_183.jams
ireal-pro_184,"Best Things In Life Are Free, The",DeSylva-Brown-Henderson,Medium Up Swing,0,"(4, 4)",../../partitions/ireal-pro/choco/playlists/jams/ireal-pro_184.jams
ireal-pro_185,Better Days Ahead,Metheny Pat,Samba,0,"(4, 4)",../../partitions/ireal-pro/choco/playlists/jams/ireal-pro_185.jams
ireal-pro_186,Better Git It In Your Soul,Mingus Charles,Up Tempo Swing,0,"(6, 4)",../../partitions/ireal-pro/choco/playlists/jams/ireal-pro_186.jams
ireal-pro_187,Better Than Anything,Loughborough-Wheat,Waltz,0,"(3, 4)",../../partitions/ireal-pro/choco/playlists/jams/ireal-pro_187.jams
ireal-pro_188,Between The Devil And The Deep Blue Sea,Arlen Harold,Medium Up Swing,0,"(4, 4)",../../partitions/ireal-pro/choco/playlists/jams/ireal-pro_188.jams
ireal-pro_189,Bewitched,Rodgers Richard,Ballad,0,"(4, 4)",../../partitions/ireal-pro/choco/playlists/jams/ireal-pro_189.jams
ireal-pro_190,Beyond The Blue Horizon,Whiting-Harding,Medium Swing,0,"(4, 4)",../../partitions/ireal-pro/choco/playlists/jams/ireal-pro_190.jams
ireal-pro_191,Beyond The Sea,Trenet Charles,Medium Swing,0,"(4, 4)",../../partitions/ireal-pro/choco/playlists/jams/ireal-pro_191.jams
ireal-pro_192,Bidin' My Time,Gershwin George,Medium Swing,0,"(4, 4)",../../partitions/ireal-pro/choco/playlists/jams/ireal-pro_192.jams
ireal-pro_193,Big Nick,Coltrane John,Medium Slow,0,"(4, 4)",../../partitions/ireal-pro/choco/playlists/jams/ireal-pro_193.jams
ireal-pro_194,"Big Push, The",Shorter Wayne,Medium Swing,0,"(4, 4)",../../partitions/ireal-pro/choco/playlists/jams/ireal-pro_194.jams
ireal-pro_195,"Bill Bailey, Won't You Please Come Home",Cannon Hughie,Medium Up Swing,0,"(4, 4)",../../partitions/ireal-pro/choco/playlists/jams/ireal-pro_195.jams
ireal-pro_196,Bill's Hit Tune,Evans Bill,Medium Swing,0,"(4, 4)",../../partitions/ireal-pro/choco/playlists/jams/ireal-pro_196.jams
ireal-pro_197,Billie's Bounce,Parker Charlie,Medium Up Swing,0,"(4, 4)",../../partitions/ireal-pro/choco/playlists/jams/ireal-pro_197.jams
ireal-pro_198,Billy Boy,Traditional,Medium Up Swing,0,"(4, 4)",../../partitions/ireal-pro/choco/playlists/jams/ireal-pro_198.jams
ireal-pro_199,Birk's Works,Gillespie Dizzy,Up Tempo Swing,0,"(4, 4)",../../partitions/ireal-pro/choco/playlists/jams/ireal-pro_199.jams
ireal-pro_200,"Birth Of The Blues, The",Henderson Ray,Slow Swing,0,"(4, 4)",../../partitions/ireal-pro/choco/playlists/jams/ireal-pro_200.jams
ireal-pro_201,Black And Blue,Waller Fats,Slow Swing,0,"(4, 4)",../../partitions/ireal-pro/choco/playlists/jams/ireal-pro_201.jams
ireal-pro_202,Black And Tan Fantasy,Ellington-Miley,Medium Swing,0,"(4, 4)",../../partitions/ireal-pro/choco/playlists/jams/ireal-pro_202.jams
ireal-pro_203,Black Butterfly,Ellington-Carruthers-Mills,Slow Swing,0,"(4, 4)",../../partitions/ireal-pro/choco/playlists/jams/ireal-pro_203.jams
ireal-pro_204,Black Coffee,Burke-Webster,Slow Swing,0,"(4, 4)",../../partitions/ireal-pro/choco/playlists/jams/ireal-pro_204.jams
ireal-pro_205,Black Narcissus,Henderson Joe,Waltz,0,"(3, 4)",../../partitions/ireal-pro/choco/playlists/jams/ireal-pro_205.jams
ireal-pro_206,Black Nile,Shorter Wayne,Up Tempo Swing,0,"(4, 4)",../../partitions/ireal-pro/choco/playlists/jams/ireal-pro_206.jams
ireal-pro_207,Blackberry Winter,Wilder Alec,Ballad,0,"(4, 4)",../../partitions/ireal-pro/choco/playlists/jams/ireal-pro_207.jams
ireal-pro_208,Blame It On My Youth,Levant Oscar,Ballad,0,"(4, 4)",../../partitions/ireal-pro/choco/playlists/jams/ireal-pro_208.jams
ireal-pro_209,Blood Count,Strayhorn Billy,Ballad,0,"(4, 4)",../../partitions/ireal-pro/choco/playlists/jams/ireal-pro_209.jams
ireal-pro_210,Bloomdido,Parker Charlie,Up Tempo Swing,0,"(4, 4)",../../partitions/ireal-pro/choco/playlists/jams/ireal-pro_210.jams
ireal-pro_211,Blue (And Broken Hearted),Leslie-Handman-Clarke,Medium Swing,0,"(4, 4)",../../partitions/ireal-pro/choco/playlists/jams/ireal-pro_211.jams
ireal-pro_212,Blue And Sentimental,Livingstone-David-Basie,Ballad,0,"(4, 4)",../../partitions/ireal-pro/choco/playlists/jams/ireal-pro_212.jams
ireal-pro_213,Blue Bossa,Dorham Kenny,Bossa Nova,0,"(4, 4)",../../partitions/ireal-pro/choco/playlists/jams/ireal-pro_213.jams
ireal-pro_214,Blue Champagne,Watts-Ryerson-Eaton,Medium Swing,0,"(4, 4)",../../partitions/ireal-pro/choco/playlists/jams/ireal-pro_214.jams
ireal-pro_215,Blue Daniel,Rosolino Frank,Waltz,0,"(3, 4)",../../partitions/ireal-pro/choco/playlists/jams/ireal-pro_215.jams
ireal-pro_216,Blue In Green,"Miles Davis, Bill Evans",Ballad,0,"(4, 4)",../../partitions/ireal-pro/choco/playlists/jams/ireal-pro_216.jams
ireal-pro_217,Blue Lou,Mills Irving,Medium Swing,0,"(4, 4)",../../partitions/ireal-pro/choco/playlists/jams/ireal-pro_217.jams
ireal-pro_218,Blue Monk,Monk Thelonious,Medium Swing,0,"(4, 4)",../../partitions/ireal-pro/choco/playlists/jams/ireal-pro_218.jams
ireal-pro_219,Blue Moon,Rodgers Richard,Medium Swing,0,"(4, 4)",../../partitions/ireal-pro/choco/playlists/jams/ireal-pro_219.jams
ireal-pro_220,"Blue Room, The",Rodgers Richard,Medium Swing,0,"(4, 4)",../../partitions/ireal-pro/choco/playlists/jams/ireal-pro_220.jams
ireal-pro_221,Blue Silver,Silver Horace,Medium Swing,0,"(4, 4)",../../partitions/ireal-pro/choco/playlists/jams/ireal-pro_221.jams
ireal-pro_222,Blue Skies,Berlin Irving,Medium Up Swing,0,"(4, 4)",../../partitions/ireal-pro/choco/playlists/jams/ireal-pro_222.jams
ireal-pro_223,Blue Sphere,Monk Thelonious,Medium Swing,0,"(4, 4)",../../partitions/ireal-pro/choco/playlists/jams/ireal-pro_223.jams
ireal-pro_224,Blue Turning Grey Over You,Waller Fats,Slow Swing,0,"(4, 4)",../../partitions/ireal-pro/choco/playlists/jams/ireal-pro_224.jams
ireal-pro_225,Blueberry Hill,Lewis-Stock-Rose,Medium Swing,0,"(4, 4)",../../partitions/ireal-pro/choco/playlists/jams/ireal-pro_225.jams
ireal-pro_226,Bluehawk,Monk Thelonious,Medium Swing,0,"(4, 4)",../../partitions/ireal-pro/choco/playlists/jams/ireal-pro_226.jams
ireal-pro_227,Blues Five Spot,Monk Thelonious,Medium Swing,0,"(4, 4)",../../partitions/ireal-pro/choco/playlists/jams/ireal-pro_227.jams
ireal-pro_228,Blues For Alice,Parker Charlie,Medium Up Swing,0,"(4, 4)",../../partitions/ireal-pro/choco/playlists/jams/ireal-pro_228.jams
ireal-pro_229,Blues For Wood,Shaw Woody,Up Tempo Swing,0,"(4, 4)",../../partitions/ireal-pro/choco/playlists/jams/ireal-pro_229.jams
ireal-pro_230,Blues In The Closet,Pettiford Oscar,Medium Up Swing,0,"(4, 4)",../../partitions/ireal-pro/choco/playlists/jams/ireal-pro_230.jams
ireal-pro_231,Blues In The Night,Arlen Harold,Slow Swing,0,"(4, 4)",../../partitions/ireal-pro/choco/playlists/jams/ireal-pro_231.jams
ireal-pro_232,Blues March,Golson Benny,Medium Swing,0,"(4, 4)",../../partitions/ireal-pro/choco/playlists/jams/ireal-pro_232.jams
ireal-pro_233,Bluesette,Thielemans Toots,Waltz,0,"(3, 4)",../../partitions/ireal-pro/choco/playlists/jams/ireal-pro_233.jams
ireal-pro_234,Body And Soul,Green Johnny,Ballad,0,"(4, 4)",../../partitions/ireal-pro/choco/playlists/jams/ireal-pro_234.jams
ireal-pro_235,Bohemia After Dark,Pettiford Oscar,Up Tempo Swing,0,"(4, 4)",../../partitions/ireal-pro/choco/playlists/jams/ireal-pro_235.jams
ireal-pro_236,Bolivia,Walton Cedar,Up Tempo Swing,0,"(4, 4)",../../partitions/ireal-pro/choco/playlists/jams/ireal-pro_236.jams
ireal-pro_237,Boo Boo's Birthday,Monk Thelonious,Medium Swing,0,"(4, 4)",../../partitions/ireal-pro/choco/playlists/jams/ireal-pro_237.jams
ireal-pro_238,Booker's Waltz,Little Booker,Waltz,0,"(3, 4)",../../partitions/ireal-pro/choco/playlists/jams/ireal-pro_238.jams
ireal-pro_239,Boplicity,Henry Cleo,Medium Swing,0,"(4, 4)",../../partitions/ireal-pro/choco/playlists/jams/ireal-pro_239.jams
ireal-pro_240,Born To Be Blue,Wells-Torme,Ballad,0,"(4, 4)",../../partitions/ireal-pro/choco/playlists/jams/ireal-pro_240.jams
ireal-pro_241,Bossa Antigua,Desmond Paul,Bossa Nova,0,"(4, 4)",../../partitions/ireal-pro/choco/playlists/jams/ireal-pro_241.jams
ireal-pro_242,"Boulevard Of Broken Dreams, The",Dubin-Warren,Ballad,0,"(4, 4)",../../partitions/ireal-pro/choco/playlists/jams/ireal-pro_242.jams
ireal-pro_243,Bouncin' With Bud,Powell Bud,Up Tempo Swing,0,"(4, 4)",../../partitions/ireal-pro/choco/playlists/jams/ireal-pro_243.jams
ireal-pro_244,Bourbon Street Parade,Barbarin Paul,Medium Up Swing,0,"(4, 4)",../../partitions/ireal-pro/choco/playlists/jams/ireal-pro_244.jams
ireal-pro_245,"Boy Next Door, The",Martin-Blane,Waltz,0,"(3, 4)",../../partitions/ireal-pro/choco/playlists/jams/ireal-pro_245.jams
ireal-pro_246,Brazil (Aquarela Do Brasil),Barroso Ary,Samba,0,"(4, 4)",../../partitions/ireal-pro/choco/playlists/jams/ireal-pro_246.jams
ireal-pro_247,Brazilian Like,Petrucciani Michel,Bossa Nova,0,"(4, 4)",../../partitions/ireal-pro/choco/playlists/jams/ireal-pro_247.jams
ireal-pro_248,Brazilian Suite,Petrucciani Michel,Bossa Nova,0,"(4, 4)",../../partitions/ireal-pro/choco/playlists/jams/ireal-pro_248.jams
ireal-pro_249,"Breeze And I, The",Lecuona Ernesto,Latin,0,"(4, 4)",../../partitions/ireal-pro/choco/playlists/jams/ireal-pro_249.jams
ireal-pro_250,Bright Boy,Bright John,Medium Up Swing,0,"(4, 4)",../../partitions/ireal-pro/choco/playlists/jams/ireal-pro_250.jams
ireal-pro_251,Bright Mississippi,Monk Thelonious,Up Tempo Swing,0,"(4, 4)",../../partitions/ireal-pro/choco/playlists/jams/ireal-pro_251.jams
ireal-pro_252,Bright Size Life,Metheny Pat,Even 8ths,0,"(4, 4)",../../partitions/ireal-pro/choco/playlists/jams/ireal-pro_252.jams
ireal-pro_253,Brilliant Corners,Monk Thelonious,Medium Swing,0,"(4, 4)",../../partitions/ireal-pro/choco/playlists/jams/ireal-pro_253.jams
ireal-pro_254,Broadway,William-Henri-Woode,Medium Up Swing,0,"(4, 4)",../../partitions/ireal-pro/choco/playlists/jams/ireal-pro_254.jams
ireal-pro_255,Brother Can You Spare A Dime,Yarburg-Gorney,Slow Swing,0,"(4, 4)",../../partitions/ireal-pro/choco/playlists/jams/ireal-pro_255.jams
ireal-pro_256,Brotherhood Of Man,Loesser Frank,Medium Up Swing,0,"(4, 4)",../../partitions/ireal-pro/choco/playlists/jams/ireal-pro_256.jams
ireal-pro_257,Bud Powell,Corea Chick,Medium Up Swing,0,"(4, 4)",../../partitions/ireal-pro/choco/playlists/jams/ireal-pro_257.jams
ireal-pro_258,Budo,Davis-Powell,Up Tempo Swing,0,"(4, 4)",../../partitions/ireal-pro/choco/playlists/jams/ireal-pro_258.jams
ireal-pro_259,Bunko,Niehaus Lennie,Medium Swing,0,"(4, 4)",../../partitions/ireal-pro/choco/playlists/jams/ireal-pro_259.jams
ireal-pro_260,But Beautiful,Van-Heusen Jimmy,Ballad,0,"(4, 4)",../../partitions/ireal-pro/choco/playlists/jams/ireal-pro_260.jams
ireal-pro_261,But Not For Me,Gershwin George,Medium Up Swing,0,"(4, 4)",../../partitions/ireal-pro/choco/playlists/jams/ireal-pro_261.jams
ireal-pro_262,Butch And Butch,Nelson Oliver,Medium Up Swing,0,"(4, 4)",../../partitions/ireal-pro/choco/playlists/jams/ireal-pro_262.jams
ireal-pro_263,Butterfly,Hancock Herbie,Funk,0,"(4, 4)",../../partitions/ireal-pro/choco/playlists/jams/ireal-pro_263.jams
ireal-pro_264,Butterfly Dreams,Clarke Stanley,Waltz,0,"(3, 4)",../../partitions/ireal-pro/choco/playlists/jams/ireal-pro_264.jams
ireal-pro_265,By Myself,Schwartz Arthur,Medium Swing,0,"(4, 4)",../../partitions/ireal-pro/choco/playlists/jams/ireal-pro_265.jams
ireal-pro_266,Bye Bye Baby,Styne Jule,Medium Swing,0,"(4, 4)",../../partitions/ireal-pro/choco/playlists/jams/ireal-pro_266.jams
ireal-pro_267,Bye Bye Blackbird,Henderson Ray,Medium Swing,0,"(4, 4)",../../partitions/ireal-pro/choco/playlists/jams/ireal-pro_267.jams
ireal-pro_268,Bye Bye Blues,Hamm-Bennett-Lown-Gray,Up Tempo Swing,0,"(4, 4)",../../partitions/ireal-pro/choco/playlists/jams/ireal-pro_268.jams
ireal-pro_269,Bye-Ya,Monk Thelonious,Medium Swing,0,"(4, 4)",../../partitions/ireal-pro/choco/playlists/jams/ireal-pro_269.jams
ireal-pro_270,C-Jam Blues,Ellington Duke,Medium Swing,0,"(4, 4)",../../partitions/ireal-pro/choco/playlists/jams/ireal-pro_270.jams
ireal-pro_271,C.T.A.,Heath Jimmy,Up Tempo Swing,0,"(4, 4)",../../partitions/ireal-pro/choco/playlists/jams/ireal-pro_271.jams
ireal-pro_272,C'est Si Bon,Betti Henri,Medium Swing,0,"(4, 4)",../../partitions/ireal-pro/choco/playlists/jams/ireal-pro_272.jams
ireal-pro_273,Cabaret,Kander-Ebb,Medium Swing,0,"(4, 4)",../../partitions/ireal-pro/choco/playlists/jams/ireal-pro_273.jams
ireal-pro_274,Cabin in the Sky,Duke Vernon,Medium Swing,0,"(4, 4)",../../partitions/ireal-pro/choco/playlists/jams/ireal-pro_274.jams
ireal-pro_275,Call Me,Hatch Tony,Bossa Nova,0,"(4, 4)",../../partitions/ireal-pro/choco/playlists/jams/ireal-pro_275.jams
ireal-pro_276,Call Me Irresponsible,Van-Heusen Jimmy,Medium Swing,0,"(4, 4)",../../partitions/ireal-pro/choco/playlists/jams/ireal-pro_276.jams
ireal-pro_277,Can't Help Lovin' Dat Man,Kern Jerome,Slow Swing,0,"(4, 4)",../../partitions/ireal-pro/choco/playlists/jams/ireal-pro_277.jams
ireal-pro_278,Can't We Be Friends,Swift-James,Medium Swing,0,"(4, 4)",../../partitions/ireal-pro/choco/playlists/jams/ireal-pro_278.jams
ireal-pro_279,Candy,David-Whitney-Kramer,Medium Swing,0,"(4, 4)",../../partitions/ireal-pro/choco/playlists/jams/ireal-pro_279.jams
ireal-pro_280,Cantaloupe Island,Hancock Herbie,Rock Pop,0,"(4, 4)",../../partitions/ireal-pro/choco/playlists/jams/ireal-pro_280.jams
ireal-pro_281,Captain Marvel,Corea Chick,Samba,0,"(4, 4)",../../partitions/ireal-pro/choco/playlists/jams/ireal-pro_281.jams
ireal-pro_282,Caravan,Ellington Duke,Latin,0,"(4, 4)",../../partitions/ireal-pro/choco/playlists/jams/ireal-pro_282.jams
ireal-pro_283,Catch Me,Pass Joe,Up Tempo Swing,0,"(4, 4)",../../partitions/ireal-pro/choco/playlists/jams/ireal-pro_283.jams
ireal-pro_284,Celia,Powell Bud,Up Tempo Swing,0,"(4, 4)",../../partitions/ireal-pro/choco/playlists/jams/ireal-pro_284.jams
ireal-pro_285,Central Park West,Coltrane John,Ballad,0,"(4, 4)",../../partitions/ireal-pro/choco/playlists/jams/ireal-pro_285.jams
ireal-pro_286,Ceora,Morgan Lee,Bossa Nova,0,"(4, 4)",../../partitions/ireal-pro/choco/playlists/jams/ireal-pro_286.jams
ireal-pro_287,Chameleon,Hancock Herbie,Funk,0,"(4, 4)",../../partitions/ireal-pro/choco/playlists/jams/ireal-pro_287.jams
ireal-pro_288,Change Partners,Berlin Irving,Medium Swing,0,"(4, 4)",../../partitions/ireal-pro/choco/playlists/jams/ireal-pro_288.jams
ireal-pro_289,Charleston,Johnson James,Medium Up Swing,0,"(4, 4)",../../partitions/ireal-pro/choco/playlists/jams/ireal-pro_289.jams
ireal-pro_290,"Chase, The",Gordon Dexter,Medium Up Swing,0,"(4, 4)",../../partitions/ireal-pro/choco/playlists/jams/ireal-pro_290.jams
ireal-pro_291,Chasin' The Trane,Coltrane John,Up Tempo Swing,0,"(4, 4)",../../partitions/ireal-pro/choco/playlists/jams/ireal-pro_291.jams
ireal-pro_292,Cheek To Cheek,Berlin Irving,Medium Up Swing,0,"(4, 4)",../../partitions/ireal-pro/choco/playlists/jams/ireal-pro_292.jams
ireal-pro_293,Cheers,McGhee Howard,Medium Swing,0,"(4, 4)",../../partitions/ireal-pro/choco/playlists/jams/ireal-pro_293.jams
ireal-pro_294,Cheese Cake,Gordon Dexter,Medium Up Swing,0,"(4, 4)",../../partitions/ireal-pro/choco/playlists/jams/ireal-pro_294.jams
ireal-pro_295,Cheetah,Burrell Kenny,Up Tempo Swing,0,"(4, 4)",../../partitions/ireal-pro/choco/playlists/jams/ireal-pro_295.jams
ireal-pro_296,Chega De Saudade (No More Blues),Jobim Antonio-Carlos,Bossa Nova,0,"(4, 4)",../../partitions/ireal-pro/choco/playlists/jams/ireal-pro_296.jams
ireal-pro_297,Chelsea Bridge,Strayhorn Billy,Ballad,0,"(4, 4)",../../partitions/ireal-pro/choco/playlists/jams/ireal-pro_297.jams
ireal-pro_298,Cherokee,Noble Ray,Up Tempo Swing,0,"(4, 4)",../../partitions/ireal-pro/choco/playlists/jams/ireal-pro_298.jams
ireal-pro_299,Cheryl,Parker Charlie,Medium Swing,0,"(4, 4)",../../partitions/ireal-pro/choco/playlists/jams/ireal-pro_299.jams
ireal-pro_300,Chicago,Fisher Fred,Medium Swing,0,"(4, 4)",../../partitions/ireal-pro/choco/playlists/jams/ireal-pro_300.jams
ireal-pro_301,"Chicken, The",Ellis Pee-Wee,Funk,0,"(4, 4)",../../partitions/ireal-pro/choco/playlists/jams/ireal-pro_301.jams
ireal-pro_302,Children Of The Night,Shorter Wayne,Medium Swing,0,"(4, 4)",../../partitions/ireal-pro/choco/playlists/jams/ireal-pro_302.jams
ireal-pro_303,Chucho,D'Rivera Paquito,Latin,0,"(4, 4)",../../partitions/ireal-pro/choco/playlists/jams/ireal-pro_303.jams
ireal-pro_304,Close Enough For Love,Mandel-Williams,Ballad,0,"(4, 4)",../../partitions/ireal-pro/choco/playlists/jams/ireal-pro_304.jams
ireal-pro_305,Close Your Eyes,Petkere Bernice,Medium Swing,0,"(4, 4)",../../partitions/ireal-pro/choco/playlists/jams/ireal-pro_305.jams
ireal-pro_306,Cold Duck Time,Harris Eddie,Rock Pop,0,"(4, 4)",../../partitions/ireal-pro/choco/playlists/jams/ireal-pro_306.jams
ireal-pro_307,Come Back To Me,"Alan Lerner, Burton Lane",Medium Swing,0,"(4, 4)",../../partitions/ireal-pro/choco/playlists/jams/ireal-pro_307.jams
ireal-pro_308,Come Fly With Me,Van-Heusen Jimmy,Medium Up Swing,0,"(4, 4)",../../partitions/ireal-pro/choco/playlists/jams/ireal-pro_308.jams
ireal-pro_309,Come Rain Or Come Shine,Arlen Harold,Medium Swing,0,"(4, 4)",../../partitions/ireal-pro/choco/playlists/jams/ireal-pro_309.jams
ireal-pro_310,Come Sunday,Ellington Duke,Ballad,0,"(4, 4)",../../partitions/ireal-pro/choco/playlists/jams/ireal-pro_310.jams
ireal-pro_311,Comes Love,Brown-Stept-Tobias,Medium Swing,0,"(4, 4)",../../partitions/ireal-pro/choco/playlists/jams/ireal-pro_311.jams
ireal-pro_312,Comrade Conrad,Evans Bill,Medium Swing,0,"(4, 4)",../../partitions/ireal-pro/choco/playlists/jams/ireal-pro_312.jams
ireal-pro_313,Con Alma,Gillespie Dizzy,Afro,0,"(4, 4)",../../partitions/ireal-pro/choco/playlists/jams/ireal-pro_313.jams
ireal-pro_314,Conception,Shearing George,Medium Swing,0,"(4, 4)",../../partitions/ireal-pro/choco/playlists/jams/ireal-pro_314.jams
ireal-pro_315,Conference Of The Birds,Holland Dave,Even 8ths,0,"(5, 4)",../../partitions/ireal-pro/choco/playlists/jams/ireal-pro_315.jams
ireal-pro_316,Confirmation,Parker Charlie,Up Tempo Swing,0,"(4, 4)",../../partitions/ireal-pro/choco/playlists/jams/ireal-pro_316.jams
ireal-pro_317,Contemplation,Tyner McCoy,Waltz,0,"(3, 4)",../../partitions/ireal-pro/choco/playlists/jams/ireal-pro_317.jams
ireal-pro_318,Continuum,Pastorius Jaco,Funk,0,"(4, 4)",../../partitions/ireal-pro/choco/playlists/jams/ireal-pro_318.jams
ireal-pro_319,"Cool One, The",Golson Benny,Medium Swing,0,"(4, 4)",../../partitions/ireal-pro/choco/playlists/jams/ireal-pro_319.jams
ireal-pro_320,Copenhagen,Davis-Melrose,Medium Swing,0,"(4, 4)",../../partitions/ireal-pro/choco/playlists/jams/ireal-pro_320.jams
ireal-pro_321,Coral,Jarrett Keith,Ballad,0,"(4, 4)",../../partitions/ireal-pro/choco/playlists/jams/ireal-pro_321.jams
ireal-pro_322,Corcovado,Jobim Antonio-Carlos,Bossa Nova,0,"(4, 4)",../../partitions/ireal-pro/choco/playlists/jams/ireal-pro_322.jams
ireal-pro_323,"Core, The",Hubbard Freddie,Up Tempo Swing,0,"(4, 4)",../../partitions/ireal-pro/choco/playlists/jams/ireal-pro_323.jams
ireal-pro_324,Cottage For Sale,Robison Willard,Medium Swing,0,"(4, 4)",../../partitions/ireal-pro/choco/playlists/jams/ireal-pro_324.jams
ireal-pro_325,Cotton Tail,Ellington Duke,Up Tempo Swing,0,"(4, 4)",../../partitions/ireal-pro/choco/playlists/jams/ireal-pro_325.jams
ireal-pro_326,Could It Be You,Porter Cole,Ballad,0,"(4, 4)",../../partitions/ireal-pro/choco/playlists/jams/ireal-pro_326.jams
ireal-pro_327,Countdown,Coltrane John,Up Tempo Swing,0,"(4, 4)",../../partitions/ireal-pro/choco/playlists/jams/ireal-pro_327.jams
ireal-pro_328,Country,Jarrett Keith,Even 8ths,0,"(4, 4)",../../partitions/ireal-pro/choco/playlists/jams/ireal-pro_328.jams
ireal-pro_329,Cousin Mary,Coltrane John,Medium Up Swing,0,"(4, 4)",../../partitions/ireal-pro/choco/playlists/jams/ireal-pro_329.jams
ireal-pro_330,Crazy He Calls Me,Sigman Carl,Ballad,0,"(4, 4)",../../partitions/ireal-pro/choco/playlists/jams/ireal-pro_330.jams
ireal-pro_331,Crazy Rhythm,Wolfe-Kahn-Meyer,Up Tempo Swing,0,"(4, 4)",../../partitions/ireal-pro/choco/playlists/jams/ireal-pro_331.jams
ireal-pro_332,Creole Love Call,Ellington Duke,Medium Swing,0,"(4, 4)",../../partitions/ireal-pro/choco/playlists/jams/ireal-pro_332.jams
ireal-pro_333,Crepuscule With Nellie,Monk Thelonious,Ballad,0,"(4, 4)",../../partitions/ireal-pro/choco/playlists/jams/ireal-pro_333.jams
ireal-pro_334,Crisis,Hubbard Freddie,Medium Swing,0,"(4, 4)",../../partitions/ireal-pro/choco/playlists/jams/ireal-pro_334.jams
ireal-pro_335,Criss Cross,Monk Thelonious,Medium Swing,0,"(4, 4)",../../partitions/ireal-pro/choco/playlists/jams/ireal-pro_335.jams
ireal-pro_336,Crosscurrent,Tristano Lennie,Up Tempo Swing,0,"(4, 4)",../../partitions/ireal-pro/choco/playlists/jams/ireal-pro_336.jams
ireal-pro_337,Cry Me A River,Hamilton Arthur,Ballad,0,"(4, 4)",../../partitions/ireal-pro/choco/playlists/jams/ireal-pro_337.jams
